,品番,Year,Week_Number,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,印刷～検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,回収かんばん数
484,9036658A001    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45.0,1.0,1.9299999999999997,0.27,0.6600000000000001,0.1499999999999999,1.1300000000000003,9.133333333333333,（株）ジェイテクト,41
485,9036658A001    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45.0,1.0,1.92,0.33000000000000007,0.6150000000000002,0.15500000000000025,1.215,8.266666666666667,（株）ジェイテクト,44
486,9036658A001    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45.0,1.0,1.9249999999999998,0.2799999999999998,0.7250000000000001,0.365,1.3700000000000003,8.4,（株）ジェイテクト,40
487,9036658A001    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45.0,1.0,1.9299999999999997,0.3200000000000003,0.5299999999999994,0.31999999999999984,1.25,8.6,（株）ジェイテクト,43
488,9036658A002    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9299999999999997,0.27000000000000046,0.6200000000000001,0.3799999999999999,1.2800000000000002,11.416666666666666,（株）ジェイテクト,51
489,9036658A002    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.92,0.33999999999999986,0.5,0.3500000000000001,1.27,10.333333333333334,（株）ジェイテクト,55
490,9036658A002    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9199999999999997,0.3100000000000005,0.7949999999999999,0.30999999999999983,1.4100000000000001,10.5,（株）ジェイテクト,52
491,9036658A002    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9299999999999997,0.33000000000000007,0.5200000000000005,0.26000000000000023,1.2800000000000002,10.75,（株）ジェイテクト,55
492,9036659A009    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9299999999999997,0.29000000000000004,0.38000000000000034,0.16999999999999993,0.8400000000000003,0.0,（株）ジェイテクト,1
493,9036659A009    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9299999999999997,0.27000000000000046,0.7200000000000002,0.1299999999999999,1.13,26.25,（株）ジェイテクト,123
494,9036659A009    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.92,0.33000000000000007,0.8899999999999997,0.13999999999999968,1.4000000000000004,23.5,（株）ジェイテクト,125
495,9036659A009    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9199999999999997,0.31000000000000005,1.07,0.15999999999999948,1.6550000000000002,24.36111111111111,（株）ジェイテクト,120
496,9036659A009    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9299999999999997,0.33000000000000007,0.77,0.14000000000000057,1.3599999999999999,24.38888888888889,（株）ジェイテクト,126
497,9036659A010    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9299999999999997,0.3200000000000003,0.25,0.11000000000000032,0.6500000000000004,0.0,（株）ジェイテクト,3
498,9036659A010    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9299999999999997,0.26000000000000023,1.0199999999999996,0.1299999999999999,1.56,26.25,（株）ジェイテクト,123
499,9036659A010    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.92,0.33000000000000007,0.81,0.13999999999999968,1.4000000000000004,23.5,（株）ジェイテクト,125
500,9036659A010    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9199999999999997,0.2400000000000002,1.045,0.16000000000000014,1.6350000000000005,24.36111111111111,（株）ジェイテクト,120
501,9036659A010    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.9499999999999997,0.30000000000000027,0.7949999999999999,0.14000000000000057,1.3200000000000003,24.38888888888889,（株）ジェイテクト,126
502,9050827A011    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200.0,4.0,1.3399999999999999,0.20999999999999996,0.9800000000000002,0.25,1.45,2.055,（株）東郷製作所,7
503,9050827A011    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200.0,4.0,1.36,0.26,1.9999999999999996,0.29000000000000004,2.5599999999999996,1.86,（株）東郷製作所,7
504,9050827A011    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200.0,5.0,1.38,0.15499999999999992,2.2899999999999996,0.39500000000000024,2.795,1.89,（株）東郷製作所,8
505,9050827A011    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200.0,2.0,1.4,0.20000000000000018,0.4299999999999997,0.3899999999999997,1.16,1.935,（株）東郷製作所,9
506,9052409A003    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500.0,3.0,1.3399999999999999,0.29000000000000004,3.69,1.62,5.6,0.822,（株）東郷製作所,1
507,9052409A003    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500.0,5.0,1.365,0.16000000000000014,1.6900000000000004,2.5549999999999997,5.405,0.7829999999999999,（株）東郷製作所,4
508,9052409A003    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500.0,3.0,1.3499999999999999,0.16999999999999993,3.6899999999999995,1.7100000000000009,5.680000000000001,0.756,（株）東郷製作所,3
509,9052409A003    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500.0,5.5,2.365,0.15500000000000003,3.545,1.5300000000000002,5.55,0.8069999999999999,（株）東郷製作所,4
510,9056439A005    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.77,0.16999999999999993,1.8900000000000001,0.23000000000000043,2.33,3.31,（株）ムロコーポレーション,7
511,9056439A005    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.18500000000000005,5.82,0.29499999999999993,6.49,3.165,（株）ムロコーポレーション,10
512,9056439A005    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.14,5.949999999999999,0.33000000000000007,6.38,3.13,（株）ムロコーポレーション,9
513,9056439A005    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.1600000000000001,4.475,0.2450000000000001,5.225,3.09,（株）ムロコーポレーション,14
514,9056439A006    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.14,2.735,0.40500000000000047,3.245,1.12,（株）ムロコーポレーション,4
515,9056439A006    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.7599999999999998,0.14000000000000012,1.1600000000000001,0.8899999999999999,2.1900000000000004,1.06,（株）ムロコーポレーション,2
516,9056439A006    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.15500000000000003,5.475,0.8199999999999998,6.495,1.12,（株）ムロコーポレーション,6
517,9056450A002    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.18000000000000005,1.2299999999999995,0.27,1.9500000000000002,0.91,（株）ムロコーポレーション,9
518,9056450A002    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.15500000000000003,3.085,0.3400000000000003,4.615,0.82,（株）ムロコーポレーション,6
519,9056450A002    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.16000000000000003,2.95,0.3199999999999994,3.3700000000000006,0.84,（株）ムロコーポレーション,11
520,9056450A002    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.77,0.16000000000000014,2.6700000000000004,0.3999999999999999,3.18,0.86,（株）ムロコーポレーション,13
521,9056450A003    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.77,0.17999999999999972,15.079999999999998,2.0400000000000027,17.3,2.26,（株）ムロコーポレーション,1
522,9056450A003    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.12,12.709999999999999,1.2200000000000006,14.05,2.64,（株）ムロコーポレーション,1
523,9056451A083    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.12,5.369999999999999,9.38,14.870000000000001,0.91,（株）ムロコーポレーション,1
524,9056451A084    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.33999999999999997,5.81,0.5200000000000005,6.67,0.93,（株）ムロコーポレーション,1
525,9056451A084    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.755,0.14,6.485,2.4099999999999997,9.035,0.85,（株）ムロコーポレーション,2
526,9056451A084    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.15000000000000002,0.41999999999999993,7.039999999999999,7.609999999999999,0.95,（株）ムロコーポレーション,1
527,9056451A085    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.765,0.26499999999999985,15.329999999999998,0.8300000000000001,16.424999999999997,0.6950000000000001,（株）ムロコーポレーション,2
528,9056451A085    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.15000000000000002,15.24,1.9499999999999993,18.61,0.73,（株）ムロコーポレーション,3
529,9056451A086    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.16999999999999993,19.150000000000002,1.0500000000000007,20.35,0.53,（株）ムロコーポレーション,3
530,9056451A087    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.16000000000000014,5.87,0.9000000000000004,6.94,0.16,（株）ムロコーポレーション,3
531,9056455A042    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.125,5.140000000000001,3.2449999999999997,8.51,0.535,（株）ムロコーポレーション,2
532,9056455A043    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.77,0.16999999999999993,17.64,3.1099999999999994,20.919999999999998,0.55,（株）ムロコーポレーション,1
533,9056455A044    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.77,0.17999999999999972,8.68,2.0,10.86,0.44,（株）ムロコーポレーション,1
534,9056455A044    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.13,6.83,0.9499999999999993,7.909999999999999,0.43,（株）ムロコーポレーション,1
535,9056455A044    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.755,0.17000000000000004,16.990000000000002,1.9449999999999985,19.104999999999997,0.48,（株）ムロコーポレーション,2
536,9056455A045    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.16500000000000004,2.9699999999999998,1.1900000000000002,4.325,0.46499999999999997,（株）ムロコーポレーション,2
537,9056455A045    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.765,0.1650000000000001,1.4299999999999997,2.6300000000000003,4.2250000000000005,0.49,（株）ムロコーポレーション,2
538,9056457A134    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.77,0.17999999999999972,15.419999999999998,0.9700000000000024,16.57,1.14,（株）ムロコーポレーション,1
539,9056457A135    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.77,0.16999999999999993,16.16,0.6999999999999993,17.029999999999998,1.62,（株）ムロコーポレーション,1
540,9056457A135    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.16000000000000003,14.780000000000001,1.0599999999999996,18.32,1.76,（株）ムロコーポレーション,3
541,9056457A136    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.77,0.17999999999999972,2.67,0.7600000000000007,3.6100000000000003,1.0,（株）ムロコーポレーション,1
542,9056457A136    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.17999999999999988,5.715,0.7650000000000001,6.75,0.9550000000000001,（株）ムロコーポレーション,4
543,9056457A136    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.14500000000000002,6.165,0.9099999999999997,7.220000000000001,0.8999999999999999,（株）ムロコーポレーション,2
544,9056457A136    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.14500000000000007,4.605,0.7000000000000002,6.285,0.9550000000000001,（株）ムロコーポレーション,6
545,9056457A137    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.20000000000000007,0.10000000000000009,0.6199999999999997,1.3399999999999999,0.51,（株）ムロコーポレーション,3
546,9056457A137    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.16000000000000003,0.69,0.97,2.855,0.46,（株）ムロコーポレーション,4
547,9056457A137    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.17000000000000004,3.21,1.0449999999999997,4.425,0.24,（株）ムロコーポレーション,2
548,9056457A137    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.765,0.1600000000000001,2.4250000000000003,0.9049999999999998,4.24,0.49,（株）ムロコーポレーション,6
549,9056457A138    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.33999999999999997,0.96,0.8599999999999999,2.1599999999999997,0.14,（株）ムロコーポレーション,1
550,9056457A138    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.14,1.83,1.21,5.05,0.12,（株）ムロコーポレーション,3
551,9056457A138    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.7599999999999999,0.15500000000000008,6.78,2.3900000000000006,9.325000000000001,0.13,（株）ムロコーポレーション,2
552,9056463A032    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.77,0.16999999999999993,3.1100000000000003,3.58,6.86,0.36,（株）ムロコーポレーション,1
553,9056463A032    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.33999999999999997,9.510000000000002,6.639999999999999,16.49,0.35,（株）ムロコーポレーション,1
554,9056463A032    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.75,0.14,14.27,3.0,17.41,0.37,（株）ムロコーポレーション,1
555,9056463A033    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.765,0.26499999999999985,1.6349999999999998,0.9950000000000001,2.8949999999999996,0.07,（株）ムロコーポレーション,2
556,9056463A033    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.755,0.17000000000000004,2.7199999999999998,2.515,5.405,0.13,（株）ムロコーポレーション,2
557,9056463A033    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.17000000000000004,1.42,1.92,3.56,0.13,（株）ムロコーポレーション,3
558,9056463A033    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.16000000000000014,0.6600000000000001,1.3,2.5000000000000004,0.13,（株）ムロコーポレーション,3
559,9056463A034    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.18000000000000005,0.17999999999999994,0.8699999999999999,1.3399999999999999,0.06,（株）ムロコーポレーション,3
560,9056463A034    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.755,0.17000000000000004,2.89,1.93,4.99,0.055,（株）ムロコーポレーション,2
561,9056463A034    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.16500000000000004,1.185,1.1600000000000004,3.3049999999999997,0.05,（株）ムロコーポレーション,4
562,9056463A034    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.765,0.1650000000000001,2.1950000000000003,0.7050000000000001,3.02,0.06,（株）ムロコーポレーション,6
563,9056463A035    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.77,0.17499999999999982,1.6800000000000002,1.0949999999999998,2.9499999999999997,0.0,（株）ムロコーポレーション,2
564,9056463A035    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.14,0.3500000000000001,0.8399999999999999,3.88,0.0,（株）ムロコーポレーション,3
565,9056463A035    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.16500000000000004,0.615,0.9000000000000001,1.475,0.0,（株）ムロコーポレーション,4
566,9056463A035    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.17000000000000004,1.1300000000000001,0.7500000000000002,2.14,0.0,（株）ムロコーポレーション,5
567,9056463A036    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.14,0.26,0.8699999999999999,3.95,0.0,（株）ムロコーポレーション,3
568,9056463A036    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.16000000000000003,0.17999999999999994,0.9000000000000004,1.31,0.0,（株）ムロコーポレーション,3
569,9056463A036    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.76,0.12,0.6600000000000001,1.4899999999999993,4.84,0.0,（株）ムロコーポレーション,3
570,9056463A037    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.755,0.16000000000000003,6.68,3.0700000000000007,9.91,0.0,（株）ムロコーポレーション,2
571,9056463A037    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,0.7599999999999998,0.14000000000000012,2.95,6.7700000000000005,9.860000000000001,0.0,（株）ムロコーポレーション,1
572,9093003179,2023,36,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.0,0.925,0.235,2.3200000000000003,0.42000000000000004,4.220000000000001,1.89,（株）青山製作所,4
573,9093003179,2023,37,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.0,0.91,0.18999999999999995,2.13,0.3799999999999999,2.7399999999999998,1.692,（株）青山製作所,9
574,9093003179,2023,38,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,4.0,0.9299999999999999,0.19000000000000017,3.9399999999999995,0.4900000000000002,4.65,1.754,（株）青山製作所,7
575,9093003179,2023,39,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.0,0.95,0.2250000000000001,2.58,0.69,3.3800000000000003,1.756,（株）青山製作所,8
576,9094906A012    ,2023,35,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500.0,1.0,0.9099999999999999,0.09000000000000008,0.45499999999999985,0.16500000000000004,0.71,0.0,中庸スプリング（株）,2
577,9094906A012    ,2023,36,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500.0,1.0,1.1900000000000002,0.1499999999999999,0.8999999999999998,0.19500000000000006,1.39,6.492,中庸スプリング（株）,24
578,9094906A012    ,2023,37,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500.0,1.0,1.1800000000000002,0.1299999999999999,0.7600000000000002,0.2599999999999998,1.4199999999999997,5.82,中庸スプリング（株）,35
579,9094906A012    ,2023,38,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500.0,1.5,1.1800000000000002,0.27,1.49,0.22000000000000008,2.11,6.018,中庸スプリング（株）,28
580,9094906A012    ,2023,39,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500.0,1.0,1.04,0.1100000000000001,0.8300000000000001,0.20000000000000018,1.64,6.042,中庸スプリング（株）,31
581,9155180614,2023,36,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,4.0,0.925,0.17000000000000004,0.41000000000000003,0.7499999999999996,1.5,3.0733333333333333,（株）青山製作所,12
582,9155180614,2023,37,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,2.5,0.905,0.17999999999999983,0.6299999999999999,0.5350000000000001,1.685,2.752,（株）青山製作所,14
583,9155180614,2023,38,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,2.5,0.895,0.22499999999999998,1.2600000000000002,0.58,2.3600000000000003,2.8426666666666667,（株）青山製作所,14
584,9155180614,2023,39,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.0,0.9199999999999999,0.19500000000000006,1.6900000000000002,0.43499999999999983,2.5650000000000004,3.058666666666667,（株）青山製作所,14
585,9155180640,2023,36,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,2.0,0.8999999999999999,0.20999999999999996,1.9299999999999997,0.7900000000000003,2.72,1.89,（株）青山製作所,5
586,9155180640,2023,37,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,5.0,0.95,0.18500000000000005,4.040000000000001,1.4249999999999994,5.665,1.791,（株）青山製作所,8
587,9155180640,2023,38,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,3.0,0.9099999999999999,0.2699999999999999,5.215,1.0499999999999998,6.4350000000000005,1.754,（株）青山製作所,8
588,9155180640,2023,39,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,5.0,0.9199999999999999,0.1499999999999999,1.7200000000000002,0.9199999999999999,3.4299999999999997,1.874,（株）青山製作所,7
589,9161140614,2023,35,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500.0,1.0,0.8599999999999999,0.3400000000000001,0.31000000000000005,0.26,0.9100000000000001,0.0,（株）青山製作所,1
590,9161140614,2023,36,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500.0,4.0,0.92,0.18000000000000016,0.48,0.31999999999999984,1.07,6.048,（株）青山製作所,29
591,9161140614,2023,37,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500.0,4.0,0.905,0.19999999999999973,0.585,0.2649999999999999,1.1950000000000003,5.4144,（株）青山製作所,26
592,9161140614,2023,38,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500.0,4.0,0.9299999999999999,0.22999999999999998,0.3500000000000001,0.3299999999999992,1.12,5.6128,（株）青山製作所,27
593,9161140614,2023,39,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500.0,4.0,0.9249999999999999,0.24,0.6200000000000001,0.17499999999999982,1.1599999999999997,5.6192,（株）青山製作所,26
594,9167180618,2023,36,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,3.5,0.925,0.1499999999999999,0.8700000000000002,0.3349999999999995,2.065,2.835,（株）青山製作所,10
595,9167180618,2023,37,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,2.0,0.8999999999999999,0.20999999999999996,1.0000000000000002,1.04,3.29,2.538,（株）青山製作所,11
596,9167180618,2023,38,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,2.5,0.8900000000000001,0.22999999999999998,1.0050000000000001,0.5850000000000004,3.395,2.631,（株）青山製作所,14
597,9167180618,2023,39,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,1.5,1.895,0.1050000000000001,1.23,0.3799999999999999,3.15,2.634,（株）青山製作所,12
598,G1144ECB010    ,2023,36,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6.0,1.0,1.2800000000000002,0.48,0.7899999999999998,0.1200000000000001,1.4900000000000002,68.5,住友電気工業（株）,320
599,G1144ECB010    ,2023,37,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6.0,1.0,1.2500000000000004,0.6300000000000003,0.5049999999999999,0.13000000000000012,1.2799999999999994,62.0,住友電気工業（株）,332
600,G1144ECB010    ,2023,38,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6.0,1.0,1.2800000000000002,0.4399999999999995,0.7400000000000002,0.15000000000000036,1.4300000000000002,63.0,住友電気工業（株）,311
601,G1144ECB010    ,2023,39,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6.0,1.0,1.2699999999999998,0.5100000000000002,0.5700000000000001,0.13000000000000034,1.42,64.5,住友電気工業（株）,338
602,G1144ECE010    ,2023,35,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8.0,1.0,1.85,0.5700000000000001,0.08000000000000007,0.17999999999999972,0.8600000000000001,0.0,矢崎総業（株）,3
603,G1144ECE010    ,2023,36,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8.0,1.0,1.85,0.2400000000000002,1.3699999999999997,0.1200000000000001,1.71,66.125,矢崎総業（株）,306
604,G1144ECE010    ,2023,37,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8.0,1.0,1.85,0.25000000000000044,1.0099999999999998,0.13000000000000078,1.6,59.375,矢崎総業（株）,322
605,G1144ECE010    ,2023,38,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8.0,1.0,1.8399999999999999,0.20000000000000018,1.315,0.13999999999999968,1.715,62.375,矢崎総業（株）,306
606,G1144ECE010    ,2023,39,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8.0,1.0,1.85,0.25,1.0100000000000002,0.1299999999999999,1.56,61.625,矢崎総業（株）,319
