,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,印刷～検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,回収かんばん数,社内LT/設計値LT,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX,時間稼働率,加工数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,使用工程
185,35145ECB010    ,2023,37,7.0,0.0,0.0,0.62,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100.0,1.0,3.75,0.10000000000000009,1.74,0.2999999999999998,2.4099999999999997,3.72,三共鋼業（株）,17,3.887096774193548,6.867592810611411,0.0,0.6497368262429015,99.44,462.0,0.0,-0.018329938900203846,0.0625,2.MGケース
328,35145ECB010    ,2023,38,7.0,0.0,0.0,0.62,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100.0,1.0,1.76,0.29500000000000004,1.7950000000000004,0.2799999999999998,2.9299999999999997,3.78,三共鋼業（株）,20,4.725806451612903,6.758583400919166,0.0,0.6525234750820229,99.905,450.0,0.0,0.2157676348547719,0.17647058823529416,2.MGケース
479,35145ECB010    ,2023,39,7.0,0.0,0.0,0.62,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100.0,1.0,1.755,0.10000000000000009,1.9500000000000002,0.38500000000000023,3.02,3.87,三共鋼業（株）,20,4.870967741935484,6.601407042758256,0.0,0.6563582759732706,99.955,464.0,0.0,0.030716723549488067,0.0,2.MGケース
52,35145ECE010    ,2023,36,7.0,0.0,0.0,0.65,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100.0,1.0,2.755,0.30000000000000027,1.2350000000000003,0.4800000000000004,2.24,5.29,三共鋼業（株）,22,3.4461538461538463,4.829384736384584,0.0,0.6741215043992514,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
186,35145ECE010    ,2023,37,7.0,0.0,0.0,0.65,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100.0,1.0,1.76,0.10000000000000009,1.3200000000000003,0.4900000000000002,1.9300000000000002,4.75,三共鋼業（株）,21,2.9692307692307693,5.378409527468305,0.0,0.6752904780280895,99.44,462.0,0.0,-0.1383928571428572,-0.045454545454545414,2.MGケース
329,35145ECE010    ,2023,38,6.0,0.0,0.0,0.65,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100.0,1.0,1.76,0.2899999999999998,1.5700000000000003,0.5349999999999999,2.5349999999999997,4.99,三共鋼業（株）,24,3.8999999999999995,4.388338721238096,0.0,0.623192823822918,99.905,450.0,-0.1428571428571429,0.31347150259067336,0.1428571428571428,2.MGケース
480,35145ECE010    ,2023,39,7.0,0.0,0.0,0.65,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100.0,1.0,1.76,0.09999999999999987,1.3,0.5099999999999998,1.9500000000000002,4.93,三共鋼業（株）,25,3.0,5.182037577175345,0.0,0.6757710678604132,99.955,464.0,0.16666666666666674,-0.23076923076923062,0.04166666666666674,2.MGケース
53,35145ECE020    ,2023,36,6.0,0.0,0.0,0.65,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100.0,2.0,1.3650000000000002,0.31000000000000005,0.765,0.21999999999999997,1.58,5.29,（株）浅賀井製作所,24,2.430769230769231,5.757439091092282,0.13,0.8169446196751924,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
187,35145ECE020    ,2023,37,5.0,0.0,0.0,0.65,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100.0,2.5,1.35,0.31000000000000005,1.1900000000000002,0.3700000000000001,1.8150000000000002,5.045,（株）浅賀井製作所,26,2.7923076923076926,5.030864352804455,0.13,0.7640161412861053,99.44,462.0,-0.16666666666666663,0.14873417721519,0.08333333333333326,2.MGケース
330,35145ECE020    ,2023,38,5.0,0.0,0.0,0.65,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100.0,3.0,1.44,0.29000000000000004,0.9499999999999997,0.3700000000000001,1.7799999999999998,4.99,（株）浅賀井製作所,25,2.738461538461538,5.0863147615027,0.13,0.7594958134522959,99.905,450.0,0.0,-0.019283746556474024,-0.038461538461538436,2.MGケース
481,35145ECE020    ,2023,39,7.0,0.0,0.0,0.65,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100.0,3.0,1.44,0.33999999999999986,1.19,0.4399999999999995,2.08,4.93,（株）浅賀井製作所,25,3.2,7.2075040413504805,0.13,0.8058477802666997,99.955,464.0,0.3999999999999999,0.16853932584269682,0.0,2.MGケース
54,35165ECE010    ,2023,36,7.0,0.0,0.0,0.63,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200.0,1.0,1.25,0.33999999999999986,2.07,0.18999999999999995,2.4699999999999998,2.645,（株）松尾製作所,7,3.92063492063492,11.975125952664039,0.0,0.4744998380234415,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
188,35165ECE010    ,2023,37,4.0,0.0,0.0,0.63,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200.0,1.0,1.24,0.3500000000000001,1.35,0.4900000000000002,2.6,2.375,（株）松尾製作所,13,4.126984126984127,7.620862110026195,0.0,0.3954674639509869,99.44,462.0,-0.4285714285714286,0.052631578947368585,0.8571428571428572,2.MGケース
331,35165ECE010    ,2023,38,5.0,0.0,0.0,0.63,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200.0,1.0,1.24,0.3500000000000001,2.4899999999999998,0.44999999999999996,3.35,2.495,（株）松尾製作所,13,5.317460317460317,9.067909574805718,0.0,0.42780164565865303,99.905,450.0,0.25,0.28846153846153855,0.0,2.MGケース
482,35165ECE010    ,2023,39,4.0,0.0,0.0,0.63,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200.0,1.0,1.24,0.365,2.695,0.4750000000000001,4.01,2.525,（株）松尾製作所,12,6.365079365079365,7.168137628242462,0.0,0.40735737822338575,99.955,464.0,-0.19999999999999996,0.19701492537313414,-0.07692307692307687,2.MGケース
55,35174ECB010    ,2023,36,16.0,0.0,1.0,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20.0,3.0,1.36,0.22999999999999998,0.75,0.13999999999999968,1.1500000000000004,20.55,（株）浅賀井製作所,95,1.3218390804597706,3.952227450689787,0.13,1.5814609366036472,99.89500000000001,480.0,-0.11111111111111116,0.5131578947368429,94.0,2.MGケース
189,35174ECB010    ,2023,37,14.0,0.0,1.0,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20.0,3.0,1.34,0.21999999999999997,0.5900000000000001,0.16999999999999993,1.18,18.6,（株）浅賀井製作所,99,1.3563218390804597,3.8207521423503077,0.13,1.4892425401718783,99.44,462.0,-0.125,0.026086956521738758,0.042105263157894646,2.MGケース
332,35174ECB010    ,2023,38,13.0,0.0,1.0,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20.0,3.0,1.34,0.27,0.7599999999999998,0.19999999999999984,1.27,18.9,（株）浅賀井製作所,94,1.4597701149425288,3.491526334165928,0.13,1.418977529052044,99.905,450.0,-0.0714285714285714,0.07627118644067798,-0.0505050505050505,2.MGケース
483,35174ECB010    ,2023,39,17.0,0.0,1.0,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20.0,2.0,1.44,0.20999999999999996,1.0,0.17999999999999972,1.4550000000000003,19.35,（株）浅賀井製作所,100,1.6724137931034486,4.459659754194047,0.13,1.656167901040651,99.955,464.0,0.3076923076923077,0.14566929133858286,0.06382978723404253,2.MGケース
56,35174ECE010    ,2023,36,15.5,0.0,0.5,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40.0,3.0,1.37,0.22999999999999976,1.4700000000000002,0.31000000000000005,2.08,13.225,（株）浅賀井製作所,55,2.3908045977011496,5.949353727462024,0.13,1.5629957268681873,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
190,35174ECE010    ,2023,37,15.0,0.0,0.0,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40.0,2.0,1.36,0.21999999999999997,1.0999999999999999,0.3200000000000003,1.77,11.875,（株）浅賀井製作所,63,2.0344827586206895,6.411969008816458,0.13,1.5038394511769462,99.44,462.0,-0.032258064516129004,-0.14903846153846156,0.1454545454545455,2.MGケース
333,35174ECE010    ,2023,38,15.0,0.0,0.0,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40.0,3.0,1.34,0.27,0.77,0.33000000000000007,1.94,12.475,（株）浅賀井製作所,61,2.2298850574712645,6.10357771380324,0.13,1.5234492796021164,99.905,450.0,0.0,0.09604519774011289,-0.031746031746031744,2.MGケース
484,35174ECE010    ,2023,39,17.0,0.0,0.0,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40.0,2.0,1.34,0.20999999999999996,0.8800000000000001,0.29499999999999993,1.6050000000000002,12.325,（株）浅賀井製作所,64,1.8448275862068968,7.0015753544547525,0.13,1.5889223542034168,99.955,464.0,0.1333333333333333,-0.17268041237113385,0.049180327868852514,2.MGケース
57,35174ECE020    ,2023,36,9.0,0.0,0.0,0.63,3.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,90.0,3.0,1.44,0.22999999999999998,2.1399999999999997,0.10000000000000053,2.54,5.877777777777778,（株）浅賀井製作所,23,4.031746031746032,7.77254277297458,0.13,0.943804208408975,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
191,35174ECE020    ,2023,37,8.0,0.0,0.0,0.63,3.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,90.0,2.0,1.34,0.21999999999999997,1.5900000000000007,0.11999999999999966,2.0100000000000002,5.277777777777778,（株）浅賀井製作所,29,3.1904761904761907,7.694362810579749,0.13,0.8622830362092259,99.44,462.0,-0.11111111111111116,-0.2086614173228346,0.26086956521739135,2.MGケース
334,35174ECE020    ,2023,38,8.0,0.0,0.0,0.63,3.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,90.0,3.0,1.34,0.30000000000000027,1.9049999999999998,0.14500000000000002,2.3049999999999997,5.544444444444444,（株）浅賀井製作所,28,3.658730158730158,7.324293256563889,0.13,0.8901126365210377,99.905,450.0,0.0,0.14676616915422858,-0.03448275862068961,2.MGケース
485,35174ECE020    ,2023,39,11.0,0.0,0.0,0.63,3.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,90.0,2.0,1.3900000000000001,0.2350000000000001,1.8149999999999997,0.10000000000000031,2.07,5.477777777777778,（株）浅賀井製作所,28,3.2857142857142856,10.193470001338536,0.13,0.9293049558219203,99.955,464.0,0.375,-0.10195227765726678,0.0,2.MGケース
58,3519510A010    ,2023,36,3.0,0.0,0.0,0.63,1.0,ＡＷ１３１フタナシ,1.0,2.0,2.34,600.0,2.0,3.25,0.21999999999999975,1.8600000000000003,0.5899999999999999,2.67,0.685,中庸スプリング（株）,1,4.238095238095238,26.224922417937844,0.1,0.11277486440954224,99.89500000000001,480.0,0.0,0.0,0.0,4.TA・カバー・メイン
192,3519510A010    ,2023,37,2.0,0.0,0.0,0.63,1.0,ＡＷ１３１フタナシ,1.0,2.0,2.34,600.0,1.0,1.9049999999999998,0.1250000000000001,1.1099999999999999,0.7050000000000003,1.9400000000000002,0.6533333333333333,中庸スプリング（株）,2,3.0793650793650795,18.33068556764023,0.1,0.10700898755623087,99.44,462.0,-0.33333333333333337,-0.2734082397003744,1.0,4.TA・カバー・メイン
335,3519510A010    ,2023,38,2.0,0.0,0.0,0.63,1.0,ＡＷ１３１フタナシ,1.0,2.0,2.34,600.0,1.0,0.9199999999999999,0.08000000000000007,7.6899999999999995,0.7699999999999996,8.4,0.63,中庸スプリング（株）,3,13.333333333333334,19.009599847923198,0.1,0.10332660069505627,99.905,450.0,0.0,3.3298969072164946,0.5,4.TA・カバー・メイン
486,3519510A010    ,2023,39,2.0,0.0,0.0,0.63,1.0,ＡＷ１３１フタナシ,1.0,2.0,2.34,600.0,2.0,3.17,0.27,2.03,0.6300000000000008,3.64,0.645,中庸スプリング（株）,3,5.777777777777778,18.567516130529636,0.1,0.10569558562402587,99.955,464.0,0.0,-0.5666666666666667,0.0,4.TA・カバー・メイン
59,35195ECE010    ,2023,36,7.0,0.0,0.0,0.62,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,400.0,1.0,2.755,0.2999999999999997,2.225,0.38000000000000034,2.9099999999999993,2.6574999999999998,三共鋼業（株）,10,4.693548387096773,9.613337819557648,0.0,0.5643471516820913,99.89500000000001,480.0,0.0,0.0,0.0,4.TA・カバー・メイン
193,35195ECE010    ,2023,37,8.0,0.0,0.0,0.62,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,400.0,1.0,2.755,0.19499999999999995,3.7950000000000004,0.12500000000000044,4.095,2.5225,三共鋼業（株）,8,6.604838709677419,11.574660175211417,0.0,0.5624579625206795,99.44,462.0,0.1428571428571428,0.40721649484536115,-0.19999999999999996,4.TA・カバー・メイン
336,35195ECE010    ,2023,38,6.0,0.0,0.0,0.62,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,400.0,1.0,3.755,0.20500000000000007,3.3549999999999995,0.3600000000000003,4.07,2.495,三共鋼業（株）,12,6.564516129032259,8.776677442476192,0.0,0.5264807791990234,99.905,450.0,-0.25,-0.006105006105005972,0.5,4.TA・カバー・メイン
487,35195ECE010    ,2023,39,8.0,0.0,0.0,0.62,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,400.0,1.0,1.76,0.2899999999999998,3.99,0.31000000000000005,4.335,2.52,三共鋼業（株）,12,6.991935483870968,11.586142973004286,0.0,0.5621079000663853,99.955,464.0,0.33333333333333326,0.06511056511056501,0.0,4.TA・カバー・メイン
60,35195TFG010    ,2023,36,6.0,0.0,0.0,0.62,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,400.0,1.0,3.75,0.2899999999999996,2.09,0.4400000000000004,3.11,2.67,三共鋼業（株）,7,5.016129032258064,8.201427048306403,0.0,0.5452103383932351,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
194,35195TFG010    ,2023,37,5.5,0.0,0.0,0.62,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,400.0,1.0,1.76,0.10000000000000009,2.0200000000000005,0.5099999999999998,3.2899999999999996,2.37,三共鋼業（株）,13,5.306451612903225,8.469617173303764,0.0,0.5019110411959398,99.44,462.0,-0.08333333333333337,0.05787781350482302,0.8571428571428572,2.MGケース
337,35195TFG010    ,2023,38,5.0,0.0,0.0,0.62,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,400.0,1.0,1.76,0.2899999999999998,1.75,0.54,2.73,2.495,三共鋼業（株）,11,4.403225806451613,7.313897868730161,0.0,0.5033397666268555,99.905,450.0,-0.09090909090909094,-0.17021276595744672,-0.15384615384615385,2.MGケース
488,35195TFG010    ,2023,39,5.5,0.0,0.0,0.62,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,400.0,1.0,1.75,0.09999999999999998,1.8649999999999998,0.32499999999999973,3.0149999999999997,2.585,三共鋼業（株）,12,4.862903225806451,7.765180928715638,0.0,0.5248376593550468,99.955,464.0,0.10000000000000009,0.10439560439560425,0.09090909090909083,2.MGケース
61,35198ECE010    ,2023,36,6.0,0.0,0.0,0.58,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,200.0,1.0,1.83,0.2450000000000001,1.98,0.19000000000000017,2.3049999999999997,2.645,サトープレス工業（株）,10,3.9741379310344827,8.159823747807046,0.0,0.5485928081268574,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
195,35198ECE010    ,2023,37,6.0,0.0,0.0,0.58,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,200.0,1.0,1.8399999999999999,0.2100000000000002,1.885,0.2200000000000002,2.27,2.5225,サトープレス工業（株）,12,3.9137931034482762,8.556088726640093,0.0,0.5354889153244965,99.44,462.0,0.0,-0.015184381778741707,0.19999999999999996,2.MGケース
338,35198ECE010    ,2023,38,6.0,0.0,0.0,0.58,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,200.0,1.0,3.8200000000000003,0.18000000000000016,3.08,0.2600000000000007,3.6199999999999997,2.495,サトープレス工業（株）,13,6.241379310344827,8.650394313807471,0.0,0.5323800505951976,99.905,450.0,0.0,0.5947136563876649,0.08333333333333326,2.MGケース
489,35198ECE010    ,2023,39,6.0,0.0,0.0,0.58,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,200.0,1.0,1.8199999999999998,0.18500000000000005,3.015,0.1900000000000004,3.3900000000000006,2.525,サトープレス工業（株）,12,5.844827586206898,8.547617351663224,0.0,0.5357684676128338,99.955,464.0,0.0,-0.06353591160220973,-0.07692307692307687,2.MGケース
62,35300ECB010    ,2023,36,121.5,0.0,3.5,0.91,3.0,TP341ﾌﾀﾅｼ,1.0,4.0,8.04,12.0,3.0,0.9800000000000001,0.69,1.49,0.16000000000000014,2.19,78.75,アイシン精機（株）,277,2.4065934065934065,6.826801517067004,0.14,3.989911727616646,99.89500000000001,480.0,0.0,0.0,0.0,3.ギヤサブ・共通部品
196,35300ECB010    ,2023,37,134.0,0.0,3.5,0.91,3.0,TP341ﾌﾀﾅｼ,1.0,4.0,8.04,12.0,2.0,0.97,0.31999999999999984,1.84,0.19999999999999973,2.39,70.5,アイシン精機（株）,377,2.6263736263736264,8.410217786982992,0.14,4.533119511014147,99.44,462.0,0.10288065843621408,0.091324200913242,0.36101083032490977,3.ギヤサブ・共通部品
339,35300ECB010    ,2023,38,126.5,0.0,3.0,0.91,3.0,TP341ﾌﾀﾅｼ,1.0,4.0,8.04,12.0,3.0,0.9800000000000001,0.32000000000000006,2.0600000000000005,0.20999999999999996,2.845,73.08333333333333,アイシン精機（株）,358,3.1263736263736264,7.6588530892725615,0.14,4.275981212395567,99.905,450.0,-0.05597014925373134,0.19037656903765687,-0.050397877984084904,3.ギヤサブ・共通部品
490,35300ECB010    ,2023,39,128.0,0.0,3.0,0.91,3.0,TP341ﾌﾀﾅｼ,1.0,4.0,8.04,12.0,2.0,0.9949999999999999,0.3700000000000001,1.9300000000000002,0.1900000000000004,2.6000000000000005,73.16666666666667,アイシン精機（株）,380,2.8571428571428577,7.7408430261858205,0.14,4.311093487211207,99.955,464.0,0.011857707509881354,-0.08611599297012285,0.06145251396648055,3.ギヤサブ・共通部品
63,35312ECB010    ,2023,36,6.0,0.0,0.0,0.59,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.9,63.0,1.0,1.35,0.2400000000000002,0.7399999999999998,0.33999999999999986,1.4400000000000004,6.523809523809524,（株）旭工業所,27,2.4406779661016955,3.1714069972313115,0.0,0.598718323849901,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
197,35312ECB010    ,2023,37,5.0,0.0,0.0,0.59,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.9,63.0,1.0,1.35,0.25,0.8199999999999998,0.3400000000000001,1.405,5.904761904761905,（株）旭工業所,32,2.38135593220339,2.9199110122358176,0.0,0.5482509635556422,99.44,462.0,-0.16666666666666663,-0.024305555555555802,0.18518518518518512,2.MGケース
340,35312ECB010    ,2023,38,5.0,0.0,0.0,0.59,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.9,63.0,1.0,1.3499999999999996,0.23000000000000043,0.6100000000000001,0.3550000000000002,1.3200000000000003,6.0,（株）旭工業所,30,2.237288135593221,2.8735632183908044,0.0,0.5450444806415236,99.905,450.0,0.0,-0.0604982206405692,-0.0625,2.MGケース
491,35312ECB010    ,2023,39,5.0,0.0,0.0,0.59,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.9,63.0,1.0,1.35,0.27000000000000046,0.9649999999999999,0.34499999999999975,1.54,6.142857142857143,（株）旭工業所,32,2.610169491525424,2.806736166800321,0.0,0.5401471868597393,99.955,464.0,0.0,0.16666666666666652,0.06666666666666665,2.MGケース
64,35352ECB010    ,2023,36,2.0,0.0,0.0,0.64,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.97,504.0,1.0,2.02,0.7599999999999998,4.35,2.0900000000000007,7.200000000000001,0.8273809523809523,五興商事（株）,1,11.250000000000002,8.138943390741954,0.0,0.22203242420036037,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
198,35352ECB010    ,2023,37,1.0,0.0,0.0,0.64,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.97,504.0,1.0,2.0,0.2450000000000001,2.425,2.9200000000000004,5.23,0.7371031746031746,五興商事（株）,4,8.171875,4.567886129124353,0.0,0.18720125736119206,99.44,462.0,-0.5,-0.27361111111111114,3.0,2.MGケース
341,35352ECB010    ,2023,38,2.0,0.0,0.0,0.64,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.97,504.0,1.0,2.015,0.2549999999999999,2.68,0.8250000000000006,4.775,0.75,五興商事（株）,4,7.4609375,8.978675645342312,0.0,0.20478845278129323,99.905,450.0,1.0,-0.0869980879541109,0.0,2.MGケース
492,35352ECB010    ,2023,39,2.0,0.0,0.0,0.64,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.97,504.0,1.0,3.005,0.2100000000000002,3.2849999999999997,0.7749999999999995,4.355,0.8005952380952381,五興商事（株）,4,6.804687500000001,8.411250046937779,0.0,0.2161723963902828,99.955,464.0,0.0,-0.08795811518324603,0.0,2.MGケース
65,3539450A010    ,2023,36,2.0,0.0,0.0,0.71,3.0,サンボックスＣ３フタナシ,1.0,1.0,1.88,2000.0,1.0,3.8699999999999997,0.3600000000000003,0.46999999999999975,0.6100000000000003,1.4400000000000004,0.946,ミズショー（株）,1,2.028169014084508,7.340850364106179,0.0,0.23997647182053164,99.89500000000001,480.0,0.0,0.0,0.0,3.ギヤサブ・共通部品
199,3539450A010    ,2023,37,2.0,0.0,0.0,0.71,3.0,サンボックスＣ３フタナシ,1.0,1.0,1.88,2000.0,1.0,1.8399999999999999,0.40000000000000036,4.67,1.2999999999999998,6.869999999999999,0.846,ミズショー（株）,3,9.676056338028168,8.20856317310218,0.0,0.21985600551997392,99.44,462.0,0.0,3.7708333333333313,2.0,3.ギヤサブ・共通部品
342,3539450A010    ,2023,38,3.0,0.0,0.0,0.71,3.0,サンボックスＣ３フタナシ,1.0,1.0,1.88,2000.0,1.0,2.84,0.3799999999999999,3.08,2.08,6.17,0.877,ミズショー（株）,4,8.690140845070422,11.877613074876471,0.0,0.2344031453189902,99.905,450.0,0.5,-0.10189228529839878,0.33333333333333326,3.ギヤサブ・共通部品
493,3539450A010    ,2023,39,3.0,0.0,0.0,0.71,3.0,サンボックスＣ３フタナシ,1.0,1.0,1.88,2000.0,1.0,1.87,0.3800000000000001,5.15,1.5299999999999994,7.489999999999999,0.9075,ミズショー（株）,4,10.549295774647886,11.47842056932966,0.0,0.24132641551871414,99.955,464.0,0.0,0.2139384116693679,0.0,3.ギヤサブ・共通部品
66,35409ECB010    ,2023,36,5.0,0.0,0.0,0.66,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.26,200.0,1.0,3.2699999999999996,0.31499999999999995,1.4200000000000004,0.5999999999999996,2.34,2.055,サンコール（株）,6,3.545454545454545,7.4634663323033745,0.0,0.519684811910156,99.89500000000001,480.0,0.0,0.0,0.0,4.TA・カバー・メイン
200,35409ECB010    ,2023,37,3.0,0.0,0.0,0.66,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.26,200.0,1.0,3.2700000000000005,0.2549999999999999,1.52,0.5949999999999998,2.8649999999999998,2.055,サンコール（株）,8,4.34090909090909,4.478079799382025,0.0,0.4520911612711015,99.44,462.0,-0.4,0.22435897435897423,0.33333333333333326,4.TA・カバー・メイン
