,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,かんばん数,実績LT/設計値LT,順立装置在庫量/設計値MIN,不等ピッチ,順立装置在庫量/設計値MAX
381,9034114A004    ,2023,37,1.082191780821918,0.0273972602739726,0.0136986301369863,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,5.0,2.515,0.412,（株）青山製作所,3,5.03,23.313719641995707,0.08,0.04624161064527717
382,9034114A004    ,2023,38,1.0947368421052632,0.031578947368421054,0.021052631578947368,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,2.0,3.513333333333333,0.8126666666666665,（株）青山製作所,3,7.026666666666666,11.956438708306072,0.08,0.0902316385360729
383,9034114A004    ,2023,39,1.25,0.041666666666666664,0.013888888888888888,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,2.5,1.9849999999999999,0.387,（株）青山製作所,2,3.9699999999999998,28.66840970597679,0.08,0.043474843813412
384,9034118A024    ,2023,36,4.525,0.09166666666666666,0.1,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,2.9166666666666665,3.2345454545454544,2.3677272727272727,（株）青山製作所,12,6.22027972027972,16.962562519808117,0.08,0.2589328974823081
385,9034118A024    ,2023,37,4.641666666666667,0.09166666666666666,0.1,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,3.6923076923076925,3.397272727272728,2.269090909090909,（株）青山製作所,13,6.533216783216784,18.156268965255652,0.08,0.24891088756629032
386,9034118A024    ,2023,38,5.308333333333334,0.1,0.09166666666666666,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,3.076923076923077,3.8484615384615384,2.2803846153846155,（株）青山製作所,13,7.400887573964496,20.66115702479339,0.08,0.2509228561562598
387,9034118A024    ,2023,39,5.866666666666666,0.1,0.1,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,3.0,2.1783333333333332,2.029166666666667,（株）青山製作所,6,4.189102564102564,25.661276016670104,0.08,0.22476850202796644
388,9036324A003    ,2023,36,7.291666666666667,0.7166666666666667,0.7,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.423913043478261,0.9379761904761904,16.66720779220779,日本精工（株）,92,1.2675353925353925,3.4998863673257365,0.09,1.1363669898040933
389,9036324A003    ,2023,37,6.681034482758621,0.7241379310344828,0.6896551724137931,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.467391304347826,1.069583333333333,15.807449494949497,日本精工（株）,92,1.4453828828828825,3.38120807402521,0.09,1.086786779767178
390,9036324A003    ,2023,38,6.825,0.6333333333333333,0.65,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.240963855421687,1.0460526315789473,15.68122009569378,日本精工（株）,83,1.4135846372688479,3.4818719249399286,0.09,1.0961944007873177
391,9036324A003    ,2023,39,9.716666666666667,0.725,0.6916666666666667,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.012987012987013,1.0155844155844156,16.12514757969303,日本精工（株）,77,1.3724113724113725,4.820627715136429,0.09,1.2713942268973744
392,9036324A004    ,2023,36,18.825,1.225,1.2083333333333333,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.519230769230769,1.0924475524475525,28.31655011655012,日本精工（株）,156,1.4762804762804764,5.318444492006782,0.09,1.8323235132171574
393,9036324A004    ,2023,37,17.258333333333333,1.2083333333333333,1.1666666666666667,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.45625,1.2841599999999997,26.439733333333333,日本精工（株）,160,1.735351351351351,5.221938698322726,0.09,1.7523121664713182
394,9036324A004    ,2023,38,18.291666666666668,1.075,1.1166666666666667,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.464788732394366,1.2236434108527132,26.549612403100777,日本精工（株）,142,1.653572176827991,5.511693772080936,0.09,1.8007373559183577
395,9036324A004    ,2023,39,23.416666666666668,1.1833333333333333,1.1416666666666666,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.008196721311475,1.179016393442623,26.582513661202185,日本精工（株）,122,1.593265396544085,7.047239238580767,0.09,2.0015649309991783
396,9036324A005    ,2023,36,18.0,0.9333333333333333,0.9416666666666667,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.541666666666667,1.3192660550458717,21.664720600500416,日本精工（株）,120,1.9119797899215534,6.646750846935633,0.09,1.7244555757477025
397,9036324A005    ,2023,37,15.891666666666667,0.925,0.9,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.491803278688525,1.427578947368421,20.433492822966507,日本精工（株）,122,2.068954996186118,6.221811142852682,0.09,1.6219838793508103
398,9036324A005    ,2023,38,16.633333333333333,0.8416666666666667,0.8583333333333333,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.4375,1.4087254901960784,20.45811051693405,日本精工（株）,112,2.041631145211708,6.5043478260869545,0.09,1.6493931299462559
399,9036324A005    ,2023,39,20.716666666666665,0.8833333333333333,0.8666666666666667,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.078651685393258,1.276067415730337,20.030132788559754,日本精工（株）,89,1.849373066275851,8.27420043006366,0.09,1.7587090264344314
400,9036340A010    ,2023,36,15.208333333333334,0.9083333333333333,0.8833333333333333,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,4.6,1.3323584905660377,21.118396226415097,日本精工（株）,115,1.8004844467108618,5.761169804858798,0.09,1.6081750669783565
401,9036340A010    ,2023,37,14.916666666666666,0.8916666666666667,0.85,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,4.427350427350428,1.613978494623656,19.8002688172043,日本精工（株）,117,2.1810520197616974,6.0268542025876695,0.09,1.5715151559950977
402,9036340A010    ,2023,38,15.666666666666666,0.8,0.8333333333333334,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,4.481132075471698,1.5488541666666666,20.06171875,日本精工（株）,106,2.093046171171171,6.247387618936354,0.09,1.6054892592940178
403,9036340A010    ,2023,39,18.941666666666666,0.8833333333333333,0.8666666666666667,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,4.104651162790698,1.321279069767442,19.67936046511628,日本精工（株）,86,1.785512256442489,7.700114726895825,0.09,1.6997184039269986
404,9036345A004    ,2023,36,15.733333333333333,0.2916666666666667,0.39166666666666666,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.2016666666666667,9.22337962962963,岡谷鋼機（株）,48,3.4401041666666665,5.184832868703612,0.0,1.0581027431901877
405,9036345A004    ,2023,37,12.016666666666667,0.325,0.38333333333333336,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.3386,9.036,岡谷鋼機（株）,50,3.6540624999999998,4.042145052571432,0.0,0.8881533975175191
406,9036345A004    ,2023,38,12.458333333333334,0.30833333333333335,0.36666666666666664,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.3220833333333335,9.134722222222221,岡谷鋼機（株）,48,3.6282552083333335,4.145421573661184,0.0,0.9069259844799128
407,9036345A004    ,2023,39,12.433333333333334,0.3333333333333333,0.38333333333333336,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,1.5247058823529414,8.37156862745098,岡谷鋼機（株）,34,2.382352941176471,4.514242002811345,0.0,0.9345286939320382
408,9036628A005    ,2023,36,7.441666666666666,0.25,0.25833333333333336,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.9143333333333337,5.913333333333333,（株）ジェイテクト,30,3.087634408602151,4.3395016133421445,0.0,0.7054714441389632
409,9036628A005    ,2023,37,6.175,0.275,0.25,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,2.1012121212121215,5.892424242424242,（株）ジェイテクト,33,3.3890518084066477,3.6136405954903754,0.0,0.6300579335440936
410,9036628A005    ,2023,38,5.638655462184874,0.25210084033613445,0.23529411764705882,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.8080000000000003,5.860555555555555,（株）ジェイテクト,30,2.916129032258065,3.3177126878941863,0.0,0.5953414875374237
411,9036628A005    ,2023,39,4.771186440677966,0.3050847457627119,0.2542372881355932,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.222857142857143,6.091071428571429,（株）ジェイテクト,28,1.9723502304147469,2.701062896692911,0.0,0.524497102116972
412,9036628A006    ,2023,36,6.675,0.16666666666666666,0.19166666666666668,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,2.46,4.605357142857143,（株）ジェイテクト,21,3.967741935483871,4.997927558128652,0.0,0.67879842615803
413,9036628A006    ,2023,37,4.425,0.2,0.19166666666666668,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,2.0304,4.452,（株）ジェイテクト,25,3.27483870967742,3.427363137838089,0.0,0.5461639265345705
414,9036628A006    ,2023,38,4.260504201680672,0.18487394957983194,0.17647058823529413,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,2.0708695652173916,4.323369565217392,（株）ジェイテクト,23,3.3401122019635348,3.398135083591945,0.0,0.536744727765481
415,9036628A006    ,2023,39,4.25,0.21666666666666667,0.19166666666666668,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,1.5175,4.41875,（株）ジェイテクト,20,2.4475806451612905,3.3165878164171096,0.0,0.534169549315429
416,9036628A007    ,2023,36,10.483333333333333,0.275,0.275,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,2.4863636363636368,6.60942760942761,（株）ジェイテクト,33,4.362041467304627,5.469373056721766,0.0,0.844798413150118
417,9036628A007    ,2023,37,8.358333333333333,0.30833333333333335,0.25833333333333336,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,2.680540540540541,6.174924924924925,（株）ジェイテクト,37,4.7027027027027035,4.667561052300597,0.0,0.7495434733876515
418,9036628A007    ,2023,38,9.033333333333333,0.26666666666666666,0.25833333333333336,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,2.4409375000000004,6.384548611111111,（株）ジェイテクト,32,4.282346491228071,4.878876673152207,0.0,0.7799019409237804
419,9036628A007    ,2023,39,7.625,0.2916666666666667,0.25833333333333336,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.5222222222222226,5.871913580246913,（株）ジェイテクト,27,2.6705653021442504,4.47777425347773,0.0,0.7164142523193187
420,9036628A008    ,2023,36,8.308333333333334,0.2,0.2,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100.0,1.0,2.7758333333333334,4.774583333333333,（株）ジェイテクト,24,4.7859195402298855,6.000403236727043,0.0,0.7543624269898153
421,9036628A008    ,2023,37,6.291666666666667,0.21666666666666667,0.19166666666666668,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100.0,1.0,2.683846153846154,4.414230769230769,（株）ジェイテクト,26,4.627320954907162,4.914877230723317,0.0,0.6588257130260384
422,9036628A008    ,2023,38,6.683333333333334,0.18333333333333332,0.19166666666666668,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100.0,1.0,2.5090909090909097,4.461818181818182,（株）ジェイテクト,22,4.326018808777431,5.16515377193229,0.0,0.6785066680686582
423,9036628A008    ,2023,39,5.05,0.21666666666666667,0.19166666666666668,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100.0,1.0,1.5563157894736843,4.45578947368421,（株）ジェイテクト,19,2.683303085299456,3.90812743876113,0.0,0.5881183975450082
424,9036630A017    ,2023,36,14.291666666666666,0.5,0.48333333333333334,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,2.0283333333333338,11.895138888888889,（株）ジェイテクト,60,3.3805555555555564,4.143004100728548,0.0,0.8592408253114844
425,9036630A017    ,2023,37,11.808333333333334,0.525,0.4666666666666667,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.9360317460317462,11.356922398589065,（株）ジェイテクト,64,3.226719576719577,3.5853367114365753,0.0,0.7613316066049362
426,9036630A017    ,2023,38,13.458333333333334,0.49166666666666664,0.4583333333333333,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,2.0505084745762714,11.25635593220339,（株）ジェイテクト,59,3.4175141242937856,4.122830359711919,0.0,0.8442058638675293
427,9036630A017    ,2023,39,11.266666666666667,0.5333333333333333,0.475,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.4316000000000002,11.135833333333332,（株）ジェイテクト,50,2.3860000000000006,3.4887891682386005,0.0,0.7421355179307294
428,9036630A018    ,2023,36,21.783333333333335,0.9666666666666667,0.9333333333333333,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38.0,1.0,1.576842105263158,22.21975992613112,（株）ジェイテクト,115,4.637770897832818,3.3805469896368305,0.0,0.8155101954075036
429,9036630A018    ,2023,37,17.425,1.0083333333333333,0.9,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38.0,1.0,1.5153719008264463,21.371248368856026,（株）ジェイテクト,121,4.4569761789013125,2.8115440829425005,0.0,0.6900619823982328
430,9036630A018    ,2023,38,19.325,0.9333333333333333,0.8583333333333333,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38.0,1.0,1.6099099099099101,21.174727358937883,（株）ジェイテクト,111,4.735029146793853,3.1470502502765303,0.0,0.7614109004013719
431,9036630A018    ,2023,39,15.806722689075631,1.0252100840336134,0.8907563025210085,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38.0,1.0,1.113921568627451,21.212590299277608,（株）ジェイテクト,102,3.276239907727797,2.5695089349372644,0.0,0.6362715967583942
432,9036652A003    ,2023,36,11.891666666666667,0.3416666666666667,0.3333333333333333,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,2.3826829268292684,7.897967479674796,（株）ジェイテクト,41,4.180145485665384,5.191936689023341,0.0,0.8818569370242804
433,9036652A003    ,2023,37,9.558333333333334,0.35833333333333334,0.31666666666666665,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,2.434418604651163,7.546899224806201,（株）ジェイテクト,43,4.270909832721339,4.367326120720648,0.0,0.7776332148603476
434,9036652A003    ,2023,38,10.583333333333334,0.325,0.30833333333333335,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,2.494615384615385,7.569658119658119,（株）ジェイテクト,39,4.376518218623483,4.8211230014191795,0.0,0.8288131023765724
435,9036652A003    ,2023,39,9.0,0.35,0.31666666666666665,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.5243750000000003,7.228125,（株）ジェイテクト,32,2.6743421052631584,4.293573057829062,0.0,0.757377850674124
436,9036652A004    ,2023,36,9.95,0.31666666666666665,0.30833333333333335,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63.0,1.0,2.035526315789474,7.4448621553884715,（株）ジェイテクト,38,3.5710987996306565,4.608593700120147,0.0,0.8007597825607612
437,9036652A004    ,2023,37,7.708333333333333,0.35,0.3,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63.0,1.0,2.1430952380952384,7.227513227513227,（株）ジェイテクト,42,3.7598162071846293,3.6776770838592414,0.0,0.6841777123551627
438,9036652A004    ,2023,38,8.916666666666666,0.31666666666666665,0.3,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63.0,1.0,2.2247368421052633,7.169172932330827,（株）ジェイテクト,38,3.903047091412743,4.288796870573628,0.0,0.7545991332963323
439,9036652A004    ,2023,39,8.716666666666667,0.3416666666666667,0.30833333333333335,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63.0,1.0,1.5532258064516131,6.865335381464413,（株）ジェイテクト,31,2.724957555178269,4.378150460867419,0.0,0.7522959157759778
440,9036658A001    ,2023,36,8.591666666666667,0.3333333333333333,0.3333333333333333,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45.0,1.0,1.53,8.184444444444445,（株）ジェイテクト,40,2.68421052631579,3.619847013772505,0.0,0.7034557696878699
441,9036658A001    ,2023,37,5.945945945945946,0.3963963963963964,0.34234234234234234,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45.0,1.0,1.5126666666666668,7.919506172839506,（株）ジェイテクト,45,2.653801169590644,2.5889571186761087,0.0,0.5452775850248738
442,9036658A001    ,2023,38,5.974137931034483,0.33620689655172414,0.3103448275862069,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45.0,1.0,1.6305128205128208,7.728205128205129,（株）ジェイテクト,40,2.8605488079172297,2.6656222606039033,0.0,0.5541749753247632
443,9036658A001    ,2023,39,5.281818181818182,0.41818181818181815,0.33636363636363636,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45.0,1.0,1.204864864864865,8.066066066066066,（株）ジェイテクト,37,2.113798008534851,2.257998632173794,0.0,0.49236850838513024
444,9036658A002    ,2023,36,9.398305084745763,0.4067796610169492,0.423728813559322,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.6833333333333336,10.161458333333334,（株）ジェイテクト,48,2.853107344632769,3.18930093545518,0.0,0.6781455290734574
445,9036658A002    ,2023,37,5.426086956521739,0.4956521739130435,0.391304347826087,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.5924561403508775,10.056530214424951,（株）ジェイテクト,57,2.6990782039845382,1.8605467570537273,0.0,0.43688640288536457
446,9036658A002    ,2023,38,7.898305084745763,0.4322033898305085,0.3983050847457627,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.697450980392157,9.84912854030501,（株）ジェイテクト,51,2.8770355599867066,2.765273563395077,0.0,0.6026085553785782
447,9036658A002    ,2023,39,6.466101694915254,0.4745762711864407,0.4067796610169492,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.2219565217391306,10.041062801932368,（株）ジェイテクト,46,2.071112748710391,2.2205719490140563,0.0,0.506601363971996
448,9036659A009    ,2023,36,26.341666666666665,0.9833333333333333,0.9666666666666667,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.6876666666666666,23.35300925925926,（株）ジェイテクト,121,2.86045197740113,3.88957724141349,0.0,0.9271892628133739
449,9036659A009    ,2023,37,21.291666666666668,1.075,0.9416666666666667,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.7768750000000002,22.608072916666668,（株）ジェイテクト,128,3.011652542372882,3.2474921900910974,0.0,0.7889902660849378
450,9036659A009    ,2023,38,22.941666666666666,0.975,0.9083333333333333,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.8141880341880343,22.260208926875592,（株）ジェイテクト,117,3.0748949732000583,3.553838854889961,0.0,0.8519930574041583
451,9036659A009    ,2023,39,20.35,1.0666666666666667,0.95,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.3145192307692308,22.19684829059829,（株）ジェイテクト,104,2.2279986962190352,3.16136835619252,0.0,0.768851238878283
452,9036659A010    ,2023,36,27.658333333333335,1.0083333333333333,0.975,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.8259504132231408,23.354224058769514,（株）ジェイテクト,121,3.094831208852781,4.0837821448654825,0.0,0.9668813034899647
453,9036659A010    ,2023,37,20.533333333333335,1.0583333333333333,0.9416666666666667,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.7707812500000002,22.629774305555557,（株）ジェイテクト,128,3.0013241525423733,3.1288247397044104,0.0,0.7636023175598111
454,9036659A010    ,2023,38,22.891666666666666,0.9666666666666667,0.9083333333333333,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.8286206896551727,22.242097701149426,（株）ジェイテクト,116,3.099357101110462,3.548980976066664,0.0,0.8508906246607832
455,9036659A010    ,2023,39,21.65,1.0833333333333333,0.9583333333333334,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36.0,1.0,1.2508571428571431,22.233333333333334,（株）ジェイテクト,105,2.1200968523002426,3.357803856692343,0.0,0.810776280880107
456,9050827A011    ,2023,36,3.075,0.075,0.075,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200.0,5.2,2.497777777777778,1.7922222222222222,（株）東郷製作所,10,3.202279202279202,11.325063070473199,0.08,0.26420472065843154
457,9050827A011    ,2023,37,2.65,0.075,0.06666666666666667,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200.0,5.5,3.1700000000000004,1.6364285714285713,（株）東郷製作所,10,4.064102564102565,10.688978107762763,0.08,0.2414500903962425
458,9050827A011    ,2023,38,2.7583333333333333,0.058333333333333334,0.075,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200.0,4.777777777777778,2.745,1.6993749999999999,（株）東郷製作所,9,3.519230769230769,10.71383342821226,0.08,0.2505019714432798
459,9050827A011    ,2023,39,2.9,0.075,0.075,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200.0,3.0,1.39,1.5858333333333334,（株）東郷製作所,6,1.782051282051282,12.070571218971608,0.08,0.2348540963021631
460,9052409A003    ,2023,36,1.6416666666666666,0.025,0.03333333333333333,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500.0,4.666666666666667,5.8500000000000005,0.7693333333333333,（株）東郷製作所,3,7.5,14.085030686777516,0.08,0.1154504539871589
461,9052409A003    ,2023,37,1.2833333333333334,0.025,0.025,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500.0,4.75,4.546666666666667,0.7793333333333333,（株）東郷製作所,4,5.829059829059829,10.869350408094702,0.08,0.11660588593948813
462,9052409A003    ,2023,38,1.4666666666666666,0.025,0.03333333333333333,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500.0,5.5,5.2475000000000005,0.794,（株）東郷製作所,4,6.727564102564103,12.192655033765341,0.08,0.11893558564767247
463,9052409A003    ,2023,39,1.3,0.025,0.03333333333333333,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500.0,8.0,3.43,0.708,（株）東郷製作所,1,4.397435897435898,12.119856053401952,0.08,0.1061765682303669
464,9056439A005    ,2023,36,10.4,0.15,0.15833333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,4.777777777777778,3.0411111111111113,（株）ムロコーポレーション,22,5.137395459976105,19.76764568607036,0.0,0.45294564670575677
465,9056439A005    ,2023,37,12.633333333333333,0.10833333333333334,0.11666666666666667,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,8.35,3.06,（株）ムロコーポレーション,16,8.978494623655914,23.864394826652557,0.0,0.4665638409533481
466,9056439A005    ,2023,38,13.133333333333333,0.08333333333333333,0.11666666666666667,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,5.274,2.464,（株）ムロコーポレーション,14,5.670967741935484,30.809749017841504,0.0,0.39324949492593386
467,9056439A005    ,2023,39,11.583333333333334,0.125,0.14166666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.072,3.1160000000000005,（株）ムロコーポレーション,5,2.227956989247312,21.48770346845543,0.0,0.46783382987025374
468,9056439A006    ,2023,36,6.091666666666667,0.016666666666666666,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,6.595000000000001,1.19,（株）ムロコーポレーション,2,7.091397849462366,29.58987063033306,0.0,0.19752889057583461
469,9056439A006    ,2023,37,3.6333333333333333,0.058333333333333334,0.08333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,1.8350000000000002,0.525,（株）ムロコーポレーション,12,1.9731182795698925,40.00367006147353,0.0,0.0895904449528169
470,9056439A006    ,2023,38,4.316666666666666,0.075,0.058333333333333334,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,5.47375,1.09875,（株）ムロコーポレーション,8,5.885752688172043,22.70928823040721,0.0,0.18089389669730868
471,9056450A002    ,2023,36,5.825,0.10833333333333334,0.13333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.8123076923076926,0.7553846153846154,（株）ムロコーポレーション,17,3.02398676592225,44.574008452727114,0.0,0.1283968338514239
472,9056450A002    ,2023,37,6.383333333333334,0.11666666666666667,0.11666666666666667,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,3.924285714285714,0.7185714285714285,（株）ムロコーポレーション,17,4.2196620583717355,51.3489391205752,0.0,0.12251270628338638
473,9056450A002    ,2023,38,6.858333333333333,0.09166666666666666,0.11666666666666667,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,3.6381818181818186,0.7690909090909092,（株）ムロコーポレーション,13,3.9120234604105573,51.5459808597184,0.0,0.13100040849521083
474,9056450A002    ,2023,39,6.325,0.11666666666666667,0.10833333333333334,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.52625,0.6575,（株）ムロコーポレーション,8,2.7163978494623655,55.605617705883645,0.0,0.11235257957071175
475,9056450A003    ,2023,36,10.441666666666666,0.016666666666666666,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,17.3,2.26,（株）ムロコーポレーション,1,18.602150537634408,26.706395894078128,0.0,0.3590744011567675
476,9056450A003    ,2023,37,7.35,0.008333333333333333,0.016666666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,14.05,2.64,（株）ムロコーポレーション,1,15.10752688172043,16.093011035207564,0.0,0.3896101617053271
477,9056451A083    ,2023,37,10.641666666666667,0.025,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,14.870000000000001,0.91,（株）ムロコーポレーション,1,15.989247311827958,67.59618031294332,0.0,0.1552356793894285
