,Unnamed: 0.1,計測日時,品番,拠点所番地,在庫数（箱）,入庫数（箱）,出庫数（箱）,Unnamed: 0
31839,32599,2023-12-14 23:00:00,1040043104R    ,10127,1.0,0.0,1.0,
31840,32601,2023-12-14 23:00:00,1040052001Z    ,10017,2.0,0.0,0.0,
31841,32603,2023-12-14 23:00:00,1040052103H    ,20112,4.0,1.0,0.0,
31842,32604,2023-12-14 23:00:00,1040183004C    ,20086,2.0,0.0,0.0,
31843,32605,2023-12-14 23:00:00,1040183011P    ,20369,,,,
31844,32607,2023-12-14 23:00:00,1040183017V    ,20088,2.0,0.0,0.0,
31845,32608,2023-12-14 23:00:00,2030044001J    ,10412,2.0,0.0,0.0,
31846,32609,2023-12-14 23:00:00,2030045013L    ,20442,3.0,0.0,0.0,
31847,32610,2023-12-14 23:00:00,2030052002N    ,20363,3.0,0.0,0.0,
31848,32611,2023-12-14 23:00:00,2030113004A    ,10099,3.0,0.0,0.0,
31849,32612,2023-12-14 23:00:00,2030183013A    ,10087,2.0,0.0,0.0,
31850,32613,2023-12-14 23:00:00,3040040039Y    ,10098,3.0,0.0,0.0,
31851,32614,2023-12-14 23:00:00,3040052001B    ,20379,1.0,1.0,0.0,
31852,32616,2023-12-14 23:00:00,3040141002R    ,10507,1.0,0.0,0.0,
31853,32617,2023-12-14 23:00:00,321110LC010    ,40081,75.0,16.0,1.0,
31854,32618,2023-12-14 23:00:00,321118LA010    ,40509,13.0,0.0,1.0,
31855,32619,2023-12-14 23:00:00,333560LC020    ,30043,5.0,0.0,1.0,
31856,32620,2023-12-14 23:00:00,33490ECB010    ,30439,12.0,0.0,6.0,
31857,32621,2023-12-14 23:00:00,33490ECE010    ,30440,59.0,0.0,6.0,
31858,32622,2023-12-14 23:00:00,34989ECB010    ,10394,1.0,0.0,0.0,
31859,32623,2023-12-14 23:00:00,34989ECB020    ,10397,5.0,0.0,1.0,
31860,32624,2023-12-14 23:00:00,34989ECB030    ,10398,3.0,0.0,0.0,
31861,32625,2023-12-14 23:00:00,34989ECC010    ,10399,1.0,0.0,0.0,
31862,32626,2023-12-14 23:00:00,34989ECE010    ,10395,3.0,0.0,0.0,
31863,32627,2023-12-14 23:00:00,34989ECE020    ,10396,1.0,0.0,0.0,
31864,32628,2023-12-14 23:00:00,34989ECE030    ,10505,3.0,0.0,0.0,
31865,32629,2023-12-14 23:00:00,34989ECE040    ,10521,,,,
31866,32630,2023-12-14 23:00:00,350610LC010    ,40030,158.0,0.0,16.0,
31867,32631,2023-12-14 23:00:00,350710LC010    ,30069,62.0,0.0,6.0,
31868,32632,2023-12-14 23:00:00,35080ECB010    ,30476,1.0,0.0,4.0,
31869,32633,2023-12-14 23:00:00,35080ECE010    ,30472,,,,
31870,32634,2023-12-14 23:00:00,35080ECE020    ,30473,,,,
31871,32635,2023-12-14 23:00:00,351060LC040    ,50107,45.0,2.0,1.0,
31872,32636,2023-12-14 23:00:00,351190LC010    ,50079,45.0,28.0,2.0,
31873,32637,2023-12-14 23:00:00,35141ECB010    ,98004,13.0,6.0,2.0,
31874,32638,2023-12-14 23:00:00,35141ECE010    ,98006,22.0,4.0,1.0,
31875,32639,2023-12-14 23:00:00,35145ECB010    ,10447,6.0,0.0,0.0,
31876,32640,2023-12-14 23:00:00,35145ECE010    ,10449,7.0,0.0,0.0,
31877,32641,2023-12-14 23:00:00,35145ECE020    ,10494,4.0,1.0,0.0,
31878,32642,2023-12-14 23:00:00,35165ECE010    ,10492,5.0,2.0,0.0,
31879,32643,2023-12-14 23:00:00,351680LC030    ,50108,23.0,0.0,0.0,
31880,32644,2023-12-14 23:00:00,351710LC010    ,30072,29.0,0.0,3.0,
31881,32645,2023-12-14 23:00:00,351720LC010    ,10080,9.0,0.0,0.0,
31882,32646,2023-12-14 23:00:00,35174ECB010    ,30391,11.0,5.0,1.0,
31883,32647,2023-12-14 23:00:00,35174ECE010    ,30392,12.0,1.0,1.0,
31884,32648,2023-12-14 23:00:00,35174ECE020    ,20393,8.0,1.0,0.0,
31885,32649,2023-12-14 23:00:00,3519510A010    ,10479,3.0,0.0,0.0,
31886,32650,2023-12-14 23:00:00,35195ECE010    ,10450,7.0,0.0,0.0,
31887,32651,2023-12-14 23:00:00,35195TFG010    ,10448,5.0,0.0,0.0,
31888,32652,2023-12-14 23:00:00,351980LC020    ,20010,8.0,0.0,0.0,
31889,32653,2023-12-14 23:00:00,351980LC030    ,20011,17.0,0.0,0.0,
31890,32654,2023-12-14 23:00:00,351980LC040    ,20012,8.0,0.0,0.0,
31891,32655,2023-12-14 23:00:00,351988LA010    ,20508,8.0,0.0,0.0,
31892,32656,2023-12-14 23:00:00,351988LA020    ,10511,1.0,0.0,0.0,
31893,32657,2023-12-14 23:00:00,351988LA030    ,20512,1.0,0.0,0.0,
31894,32658,2023-12-14 23:00:00,351988LA040    ,10513,1.0,0.0,0.0,
31895,32659,2023-12-14 23:00:00,35198ECE010    ,20434,6.0,0.0,0.0,
31896,32660,2023-12-14 23:00:00,352400LC020    ,40105,10.0,0.0,0.0,
31897,32661,2023-12-14 23:00:00,352450LC010    ,10097,6.0,0.0,0.0,
31898,32662,2023-12-14 23:00:00,35246TFG010    ,10093,2.0,0.0,0.0,
31899,32663,2023-12-14 23:00:00,35275TBG010    ,10101,7.0,0.0,1.0,
31900,32664,2023-12-14 23:00:00,352800LA010    ,40091,16.0,0.0,1.0,
31901,32665,2023-12-14 23:00:00,35300ECB010    ,40428,90.0,0.0,2.0,
31902,32666,2023-12-14 23:00:00,35312ECB010    ,20359,2.0,0.0,0.0,
31903,32667,2023-12-14 23:00:00,35352ECB010    ,20444,3.0,0.0,0.0,
31904,32668,2023-12-14 23:00:00,3539450A010    ,20109,2.0,0.0,0.0,
31905,32670,2023-12-14 23:00:00,35409ECB010    ,10437,2.0,0.0,0.0,
31906,32671,2023-12-14 23:00:00,354110LC030    ,30096,66.0,0.0,6.0,
31907,32672,2023-12-14 23:00:00,35419TRA010    ,10089,6.0,0.0,0.0,
31908,32673,2023-12-14 23:00:00,354210LC040    ,10094,7.0,0.0,1.0,
31909,32674,2023-12-14 23:00:00,354260LC010    ,30036,79.0,0.0,2.0,
31910,32675,2023-12-14 23:00:00,354320LC040    ,10104,9.0,2.0,0.0,
31911,32676,2023-12-14 23:00:00,35441ECB010    ,20141,6.0,0.0,1.0,
31912,32677,2023-12-14 23:00:00,35441TFA010    ,20140,3.0,0.0,0.0,
31913,32678,2023-12-14 23:00:00,354710LC010    ,30103,19.0,0.0,1.0,
31914,32679,2023-12-14 23:00:00,354820LC010    ,10085,6.0,0.0,0.0,
31915,32680,2023-12-14 23:00:00,3548255A010    ,10433,1.0,0.0,0.0,
31916,32681,2023-12-14 23:00:00,35482TFA010    ,10429,1.0,0.0,0.0,
31917,32682,2023-12-14 23:00:00,35501ECB010    ,20469,3.0,0.0,0.0,
31918,32683,2023-12-14 23:00:00,35505ECB010    ,10478,10.0,0.0,1.0,
31919,32684,2023-12-14 23:00:00,35556ECB010    ,10126,3.0,0.0,0.0,
31920,32685,2023-12-14 23:00:00,35557ECB010    ,10456,3.0,0.0,0.0,
31921,32686,2023-12-14 23:00:00,35580ECB011    ,50501,84.0,0.0,2.0,
31922,32687,2023-12-14 23:00:00,35595ECB010    ,20432,10.0,0.0,1.0,
31923,32688,2023-12-14 23:00:00,3559850A010    ,10421,2.0,0.0,0.0,
31924,32689,2023-12-14 23:00:00,356030LC020    ,30039,9.0,1.0,0.0,
31925,32690,2023-12-14 23:00:00,356170LC060    ,10025,4.0,0.0,0.0,
31926,32691,2023-12-14 23:00:00,356340LC020    ,30044,10.0,0.0,0.0,
31927,32692,2023-12-14 23:00:00,356340LC030    ,30045,4.0,0.0,0.0,
31928,32693,2023-12-14 23:00:00,356680LC020    ,30040,25.0,0.0,0.0,
31929,32694,2023-12-14 23:00:00,356790LC030    ,20050,1.0,0.0,0.0,
31930,32695,2023-12-14 23:00:00,356790LC040    ,20051,20.0,0.0,2.0,
31931,32696,2023-12-14 23:00:00,356790LC050    ,20052,31.0,0.0,0.0,
31932,32697,2023-12-14 23:00:00,356790LC060    ,20053,30.0,0.0,0.0,
31933,32698,2023-12-14 23:00:00,356790LC070    ,20054,,,,
31934,32699,2023-12-14 23:00:00,357710LC031    ,30026,68.0,0.0,4.0,
31935,32700,2023-12-14 23:00:00,35771ECB010    ,40426,10.0,0.0,3.0,
31936,32701,2023-12-14 23:00:00,35771ECE010    ,40427,32.0,0.0,3.0,
31937,32702,2023-12-14 23:00:00,35782ECB010    ,20475,1.0,0.0,4.0,
31938,32703,2023-12-14 23:00:00,35782ECE020    ,20471,,,,
31939,32704,2023-12-14 23:00:00,35782ECE030    ,20504,,,,
31940,32705,2023-12-14 23:00:00,357890LC160    ,40022,4.0,0.0,0.0,
31941,32706,2023-12-14 23:00:00,357890LC170    ,10067,3.0,0.0,0.0,
31942,32707,2023-12-14 23:00:00,357890LC180    ,10070,3.0,0.0,0.0,
31943,32708,2023-12-14 23:00:00,35847ECB010    ,30354,4.0,0.0,1.0,
31944,32709,2023-12-14 23:00:00,35847ECB020    ,30355,4.0,0.0,0.0,
31945,32710,2023-12-14 23:00:00,35847ECE010    ,30357,15.0,0.0,1.0,
31946,32711,2023-12-14 23:00:00,35847ECE020    ,30358,12.0,0.0,0.0,
31947,32712,2023-12-14 23:00:00,35882ECB010    ,30356,5.0,0.0,1.0,
31948,32713,2023-12-14 23:00:00,358830LC030    ,30046,9.0,0.0,0.0,
31949,32714,2023-12-14 23:00:00,358830LC040    ,30047,5.0,0.0,1.0,
31950,32715,2023-12-14 23:00:00,36108ECB010    ,30122,5.0,3.0,0.0,
31951,32716,2023-12-14 23:00:00,391710LC010    ,70074,15.0,7.0,1.0,
31952,32717,2023-12-14 23:00:00,391718LA010    ,70517,9.0,0.0,0.0,
31953,32718,2023-12-14 23:00:00,39171ECB010    ,98003,15.0,8.0,1.0,
31954,32719,2023-12-14 23:00:00,39171ECE010    ,98005,22.0,4.0,1.0,
31955,32720,2023-12-14 23:00:00,41221ECB010    ,30477,,,,
31956,32721,2023-12-14 23:00:00,41221ECE010    ,30474,,,,
31957,32722,2023-12-14 23:00:00,41310ECB010    ,60123,46.0,23.0,7.0,
31958,32723,2023-12-14 23:00:00,41310ECE010    ,60124,124.0,17.0,13.0,
31959,32724,2023-12-14 23:00:00,5040043004E    ,10092,2.0,0.0,0.0,
31960,32725,2023-12-14 23:00:00,5040056001E    ,10430,6.0,0.0,0.0,
31961,32726,2023-12-14 23:00:00,821250LC030    ,50006,31.0,0.0,1.0,
31962,32727,2023-12-14 23:00:00,821258LA050    ,60515,5.0,0.0,0.0,
31963,32728,2023-12-14 23:00:00,82125ECB010    ,30487,5.0,0.0,0.0,
31964,32729,2023-12-14 23:00:00,82125ECB020    ,50408,8.0,0.0,2.0,
31965,32730,2023-12-14 23:00:00,82125ECC020    ,50411,10.0,0.0,2.0,
31966,32731,2023-12-14 23:00:00,82125ECE010    ,30489,7.0,0.0,0.0,
31967,32732,2023-12-14 23:00:00,82125ECE020    ,30404,,,,
31968,32733,2023-12-14 23:00:00,82125ECE030    ,30405,35.0,0.0,3.0,
31969,32734,2023-12-14 23:00:00,82125ECE040    ,30510,2.0,0.0,0.0,
31970,32735,2023-12-14 23:00:00,828210LC020    ,30119,10.0,3.0,0.0,
31971,32736,2023-12-14 23:00:00,82821CWA030    ,30462,7.0,0.0,1.0,
31972,32737,2023-12-14 23:00:00,82821ECB010    ,30463,4.0,0.0,1.0,
31973,32738,2023-12-14 23:00:00,82821ECB020    ,10458,12.0,0.0,0.0,
31974,32739,2023-12-14 23:00:00,82821ECB040    ,50465,3.0,0.0,0.0,
31975,32740,2023-12-14 23:00:00,82821ECB050    ,30466,13.0,0.0,0.0,
31976,32741,2023-12-14 23:00:00,82821ECE010    ,30467,27.0,0.0,0.0,
31977,32742,2023-12-14 23:00:00,82821HMA020    ,6-16 ,1.0,0.0,0.0,
31978,32743,2023-12-14 23:00:00,82821XAE010    ,10461,17.0,0.0,0.0,
31979,32744,2023-12-14 23:00:00,82821XAE020    ,30457,2.0,0.0,0.0,
31980,32745,2023-12-14 23:00:00,82824ECB010    ,20486,10.0,0.0,0.0,
31981,32746,2023-12-14 23:00:00,82824ECB020    ,20490,18.0,0.0,1.0,
31982,32747,2023-12-14 23:00:00,82824ECE010    ,30455,13.0,0.0,1.0,
31983,32748,2023-12-14 23:00:00,9010506A003    ,20366,1.0,0.0,0.0,
31984,32749,2023-12-14 23:00:00,9010506A089    ,20387,4.0,0.0,0.0,
31985,32750,2023-12-14 23:00:00,9010508A014    ,20073,14.0,2.0,2.0,
31986,32752,2023-12-14 23:00:00,9010508A042    ,20368,1.0,1.0,0.0,
31987,32753,2023-12-14 23:00:00,9010512A017    ,20082,7.0,2.0,0.0,
31988,32754,2023-12-14 23:00:00,9010512A018    ,20389,24.0,8.0,1.0,
31989,32755,2023-12-14 23:00:00,9011006031     ,20020,2.0,0.0,0.0,
31990,32756,2023-12-14 23:00:00,9011606048     ,20361,2.0,0.0,0.0,
31991,32757,2023-12-14 23:00:00,9011906908     ,20388,3.0,0.0,0.0,
31992,32758,2023-12-14 23:00:00,9011906A059    ,20110,3.0,0.0,0.0,
31993,32759,2023-12-14 23:00:00,9011906A062    ,20007,4.0,0.0,0.0,
31994,32760,2023-12-14 23:00:00,9011906A063    ,20078,3.0,0.0,0.0,
31995,32761,2023-12-14 23:00:00,9011906A065    ,20375,2.0,0.0,0.0,
31996,32762,2023-12-14 23:00:00,9011908A038    ,20076,11.0,1.0,1.0,
31997,32763,2023-12-14 23:00:00,9014860027     ,20367,3.0,0.0,0.0,
31998,32764,2023-12-14 23:00:00,9014906A004    ,20013,3.0,0.0,0.0,
31999,32765,2023-12-14 23:00:00,9014908A008    ,20382,,,,
32000,32766,2023-12-14 23:00:00,9015905A007    ,20385,3.0,0.0,0.0,
32001,32767,2023-12-14 23:00:00,9015906A021    ,20383,4.0,1.0,0.0,
32002,32768,2023-12-14 23:00:00,9015906A022    ,20386,,,,
32003,32769,2023-12-14 23:00:00,9015906A023    ,20384,3.0,0.0,0.0,
32004,32770,2023-12-14 23:00:00,9020150A002    ,10146,3.0,0.0,0.0,
32005,32771,2023-12-14 23:00:00,9020156A001    ,10145,2.0,0.0,0.0,
32006,32772,2023-12-14 23:00:00,9020156A002    ,10252,1.0,0.0,0.0,
32007,32773,2023-12-14 23:00:00,9025006027     ,10003,3.0,0.0,0.0,
32008,32775,2023-12-14 23:00:00,9025006A007    ,10125,3.0,0.0,0.0,
32009,32776,2023-12-14 23:00:00,9025010017     ,10002,4.0,0.0,0.0,
32010,32777,2023-12-14 23:00:00,9030106A018    ,10416,6.0,0.0,0.0,
32011,32778,2023-12-14 23:00:00,9030111A013    ,10084,6.0,0.0,0.0,
32012,32779,2023-12-14 23:00:00,9030111A014    ,10417,4.0,0.0,0.0,
32013,32780,2023-12-14 23:00:00,9030115027     ,10016,2.0,0.0,0.0,
32014,32781,2023-12-14 23:00:00,9030115A011    ,10414,3.0,0.0,0.0,
32015,32782,2023-12-14 23:00:00,9030117A010    ,10418,3.0,0.0,0.0,
32016,32783,2023-12-14 23:00:00,9030119A010    ,10415,1.0,0.0,0.0,
32017,32784,2023-12-14 23:00:00,9030119A011    ,10413,3.0,0.0,1.0,
32018,32785,2023-12-14 23:00:00,9030132A005    ,10029,4.0,0.0,0.0,
32019,32786,2023-12-14 23:00:00,9030146A009    ,10037,3.0,0.0,0.0,
32020,32787,2023-12-14 23:00:00,9030199A223    ,10038,3.0,0.0,0.0,
32021,32788,2023-12-14 23:00:00,9030199A224    ,10041,3.0,0.0,1.0,
32022,32789,2023-12-14 23:00:00,9031132A003    ,50077,3.0,0.0,0.0,
32023,32790,2023-12-14 23:00:00,9031150A014    ,50419,4.0,0.0,0.0,
32024,32791,2023-12-14 23:00:00,9031150A015    ,50420,4.0,0.0,0.0,
32025,32792,2023-12-14 23:00:00,9031164A006    ,50024,6.0,0.0,1.0,
32026,32793,2023-12-14 23:00:00,9033106A003    ,10435,,,,
32027,32794,2023-12-14 23:00:00,9033114006     ,20438,1.0,0.0,0.0,
32028,32795,2023-12-14 23:00:00,9033904A002    ,10436,3.0,0.0,0.0,
32029,32796,2023-12-14 23:00:00,9033904A003    ,10431,4.0,0.0,0.0,
32030,32797,2023-12-14 23:00:00,9034108A006    ,20362,2.0,0.0,0.0,
32031,32798,2023-12-14 23:00:00,9034108A010    ,20370,2.0,0.0,0.0,
32032,32799,2023-12-14 23:00:00,9034114A004    ,20371,2.0,0.0,0.0,
32033,32800,2023-12-14 23:00:00,9034118060     ,20451,6.0,0.0,0.0,
32034,32801,2023-12-14 23:00:00,9034118090     ,20364,5.0,0.0,1.0,
32035,32802,2023-12-14 23:00:00,9034118A024    ,10374,7.0,0.0,0.0,
32036,32803,2023-12-14 23:00:00,9036006004     ,40027,2.0,0.0,0.0,
32037,32804,2023-12-14 23:00:00,9036324A003    ,40481,8.0,3.0,1.0,
32038,32805,2023-12-14 23:00:00,9036324A004    ,40484,20.0,5.0,1.0,
32039,32806,2023-12-14 23:00:00,9036324A005    ,40482,16.0,3.0,1.0,
32040,32807,2023-12-14 23:00:00,9036340A010    ,40503,15.0,4.0,0.0,
32041,32808,2023-12-14 23:00:00,9036345A004    ,40443,7.0,0.0,1.0,
32042,32809,2023-12-14 23:00:00,9036366A001    ,40004,31.0,0.0,2.0,
32043,32810,2023-12-14 23:00:00,9036414A016    ,40028,3.0,0.0,0.0,
32044,32811,2023-12-14 23:00:00,9036435A004    ,10005,7.0,0.0,0.0,
32045,32812,2023-12-14 23:00:00,9036443A006    ,10075,12.0,0.0,0.0,
32046,32813,2023-12-14 23:00:00,9036628A005    ,40128,6.0,0.0,0.0,
32047,32814,2023-12-14 23:00:00,9036628A006    ,40130,4.0,0.0,0.0,
32048,32815,2023-12-14 23:00:00,9036628A007    ,40134,9.0,0.0,0.0,
32049,32816,2023-12-14 23:00:00,9036628A008    ,40132,5.0,0.0,1.0,
32050,32817,2023-12-14 23:00:00,9036630A017    ,40136,12.0,0.0,1.0,
32051,32818,2023-12-14 23:00:00,9036630A018    ,40497,20.0,0.0,1.0,
32052,32819,2023-12-14 23:00:00,9036652A003    ,40135,10.0,0.0,1.0,
32053,32820,2023-12-14 23:00:00,9036652A004    ,40133,10.0,0.0,0.0,
32054,32821,2023-12-14 23:00:00,9036658A001    ,40129,7.0,0.0,0.0,
32055,32822,2023-12-14 23:00:00,9036658A002    ,40131,10.0,0.0,0.0,
32056,32823,2023-12-14 23:00:00,9036659A009    ,40139,24.0,0.0,1.0,
32057,32824,2023-12-14 23:00:00,9036659A010    ,40137,22.0,0.0,1.0,
32058,32825,2023-12-14 23:00:00,9037414A001    ,40068,2.0,0.0,0.0,
32059,32826,2023-12-14 23:00:00,9037439A017    ,40023,3.0,0.0,1.0,
32060,32827,2023-12-14 23:00:00,9037460A001    ,10071,8.0,0.0,0.0,
32061,32828,2023-12-14 23:00:00,9046108A016    ,M0922,3.0,0.0,0.0,
32062,32829,2023-12-14 23:00:00,9050106A019    ,10090,6.0,0.0,0.0,
32063,32830,2023-12-14 23:00:00,9050119A022    ,20095,8.0,0.0,0.0,
32064,32831,2023-12-14 23:00:00,9050407A007    ,10100,4.0,0.0,0.0,
32065,32832,2023-12-14 23:00:00,9050411A003    ,10102,4.0,0.0,0.0,
32066,32833,2023-12-14 23:00:00,9050827A011    ,20400,2.0,0.0,0.0,
32067,32834,2023-12-14 23:00:00,9052032A001    ,20066,5.0,0.0,0.0,
32068,32835,2023-12-14 23:00:00,9052042A002    ,20042,3.0,0.0,0.0,
32069,32836,2023-12-14 23:00:00,9052199A309    ,20065,9.0,0.0,0.0,
32070,32837,2023-12-14 23:00:00,9052409A003    ,20401,1.0,0.0,0.0,
32071,32838,2023-12-14 23:00:00,9056042A001    ,20083,10.0,0.0,0.0,
32072,32839,2023-12-14 23:00:00,9056439A002    ,10254,1.0,0.0,0.0,
32073,32840,2023-12-14 23:00:00,9056439A004    ,10256,2.0,0.0,0.0,
32074,32841,2023-12-14 23:00:00,9056439A005    ,10257,13.0,0.0,0.0,
32075,32842,2023-12-14 23:00:00,9056439A006    ,10258,4.0,0.0,0.0,
32076,32843,2023-12-14 23:00:00,9056450A001    ,10147,3.0,0.0,0.0,
32077,32845,2023-12-14 23:00:00,9056450A002    ,10148,8.0,0.0,0.0,
32078,32846,2023-12-14 23:00:00,9056450A003    ,10149,12.0,0.0,1.0,
32079,32847,2023-12-14 23:00:00,9056451A081    ,10171,2.0,0.0,0.0,
32080,32848,2023-12-14 23:00:00,9056451A082    ,10172,6.0,0.0,0.0,
32081,32849,2023-12-14 23:00:00,9056451A083    ,10173,11.0,0.0,0.0,
32082,32850,2023-12-14 23:00:00,9056451A084    ,10174,9.0,0.0,0.0,
32083,32851,2023-12-14 23:00:00,9056451A085    ,10175,10.0,0.0,0.0,
32084,32852,2023-12-14 23:00:00,9056451A086    ,10176,11.0,0.0,0.0,
32085,32853,2023-12-14 23:00:00,9056451A087    ,10177,6.0,0.0,0.0,
32086,32854,2023-12-14 23:00:00,9056451A088    ,10178,2.0,0.0,0.0,
32087,32855,2023-12-14 23:00:00,9056451A089    ,10179,1.0,0.0,0.0,
32088,32856,2023-12-14 23:00:00,9056455A037    ,10222,1.0,0.0,0.0,
32089,32857,2023-12-14 23:00:00,9056455A038    ,10223,3.0,0.0,0.0,
32090,32858,2023-12-14 23:00:00,9056455A039    ,10224,7.0,0.0,0.0,
32091,32859,2023-12-14 23:00:00,9056455A040    ,10225,10.0,0.0,0.0,
32092,32860,2023-12-14 23:00:00,9056455A041    ,10226,9.0,0.0,0.0,
32093,32861,2023-12-14 23:00:00,9056455A042    ,10227,10.0,0.0,0.0,
32094,32862,2023-12-14 23:00:00,9056455A043    ,10228,10.0,0.0,0.0,
32095,32863,2023-12-14 23:00:00,9056455A044    ,10229,5.0,0.0,0.0,
32096,32864,2023-12-14 23:00:00,9056455A045    ,10230,3.0,0.0,0.0,
32097,32865,2023-12-14 23:00:00,9056455A046    ,10231,,,,
32098,32866,2023-12-14 23:00:00,9056457A129    ,10277,1.0,0.0,0.0,
32099,32867,2023-12-14 23:00:00,9056457A130    ,10278,3.0,0.0,0.0,
32100,32868,2023-12-14 23:00:00,9056457A131    ,10279,7.0,0.0,0.0,
32101,32869,2023-12-14 23:00:00,9056457A132    ,10280,2.0,0.0,0.0,
32102,32870,2023-12-14 23:00:00,9056457A133    ,10281,2.0,0.0,0.0,
32103,32871,2023-12-14 23:00:00,9056457A134    ,10282,7.0,0.0,0.0,
32104,32872,2023-12-14 23:00:00,9056457A135    ,10283,8.0,0.0,0.0,
32105,32873,2023-12-14 23:00:00,9056457A136    ,10284,2.0,0.0,0.0,
32106,32874,2023-12-14 23:00:00,9056457A137    ,10285,,,,
32107,32875,2023-12-14 23:00:00,9056457A138    ,10286,1.0,0.0,0.0,
32108,32876,2023-12-14 23:00:00,9056457A141    ,10289,,,,
32109,32877,2023-12-14 23:00:00,9056463A028    ,10325,1.0,0.0,0.0,
32110,32878,2023-12-14 23:00:00,9056463A029    ,10326,2.0,0.0,0.0,
32111,32879,2023-12-14 23:00:00,9056463A030    ,10327,6.0,0.0,0.0,
32112,32880,2023-12-14 23:00:00,9056463A031    ,10328,7.0,0.0,0.0,
32113,32881,2023-12-14 23:00:00,9056463A032    ,10329,6.0,0.0,0.0,
32114,32882,2023-12-14 23:00:00,9056463A033    ,10330,3.0,0.0,0.0,
32115,32883,2023-12-14 23:00:00,9056463A034    ,10331,3.0,0.0,0.0,
32116,32884,2023-12-14 23:00:00,9056463A035    ,10332,2.0,0.0,0.0,
32117,32885,2023-12-14 23:00:00,9056463A036    ,10333,2.0,0.0,0.0,
32118,32886,2023-12-14 23:00:00,9056463A037    ,10334,1.0,0.0,0.0,
32119,32887,2023-12-14 23:00:00,9093003179     ,20390,1.0,0.0,0.0,
32120,32888,2023-12-14 23:00:00,9094906A012    ,10480,3.0,0.0,0.0,
32121,32889,2023-12-14 23:00:00,9155180610     ,20018,2.0,0.0,0.0,
32122,32890,2023-12-14 23:00:00,9155180614     ,20377,2.0,0.0,1.0,
32123,32891,2023-12-14 23:00:00,9155180640     ,20381,3.0,0.0,1.0,
32124,32892,2023-12-14 23:00:00,9161140614     ,20378,5.0,0.0,0.0,
32125,32893,2023-12-14 23:00:00,9167180618     ,20376,3.0,0.0,1.0,
32126,32894,2023-12-14 23:00:00,9901400007     ,0110 ,2.0,0.0,0.0,
32127,32895,2023-12-14 23:00:00,9901400132     ,0111 ,1.0,0.0,0.0,
32128,32896,2023-12-14 23:00:00,9904900005     ,A0105,1.0,0.0,0.0,
32129,32897,2023-12-14 23:00:00,9915000040     ,0119 ,1.0,0.0,0.0,
32130,32898,2023-12-14 23:00:00,9915000049     ,C0216,1.0,0.0,0.0,
32131,32899,2023-12-14 23:00:00,9915000053     ,C0118,2.0,0.0,0.0,
32132,32900,2023-12-14 23:00:00,9923700029     ,C0205,1.0,0.0,0.0,
32133,32901,2023-12-14 23:00:00,G11040LC010****,99002,,,,
32134,32902,2023-12-14 23:00:00,G11170LC010    ,10034,15.0,0.0,0.0,
32135,32903,2023-12-14 23:00:00,G11340LC010    ,30031,31.0,0.0,1.0,
32136,32904,2023-12-14 23:00:00,G11370LC010    ,60032,34.0,0.0,1.0,
32137,32905,2023-12-14 23:00:00,G114434010     ,20019,92.0,0.0,2.0,
32138,32906,2023-12-14 23:00:00,G114434020     ,20514,5.0,0.0,0.0,
32139,32907,2023-12-14 23:00:00,G1144ECB010    ,20452,7.0,0.0,2.0,
32140,32908,2023-12-14 23:00:00,G1144ECE010    ,20488,69.0,0.0,2.0,
32141,32909,2023-12-14 23:00:00,G115A34010     ,20021,24.0,0.0,0.0,
32142,32910,2023-12-14 23:00:00,G1163ECB010    ,20365,3.0,1.0,0.0,
32143,32911,2023-12-14 23:00:00,G1163ECE010    ,20372,14.0,1.0,1.0,
32144,32912,2023-12-14 23:00:00,G117234010     ,30035,5.0,0.0,0.0,
32145,32913,2023-12-14 23:00:00,G117334010     ,30008,34.0,0.0,1.0,
32146,32914,2023-12-14 23:00:00,G117334020     ,30516,7.0,0.0,0.0,
32147,32915,2023-12-14 23:00:00,G117362010     ,30468,19.0,0.0,3.0,
32148,32916,2023-12-14 23:00:00,G1174ECB010    ,50453,3.0,0.0,0.0,
32149,32917,2023-12-14 23:00:00,G1174ECE010    ,50454,11.0,0.0,0.0,
32150,32918,2023-12-14 23:00:00,G118034010     ,97001,31.0,0.0,1.0,
32151,32919,2023-12-14 23:00:00,G1250ECB010    ,30142,3.0,0.0,0.0,
32152,32920,2023-12-14 23:00:00,G1250ECC010    ,30144,3.0,0.0,1.0,
32153,32921,2023-12-14 23:00:00,G1250ECE010    ,30143,11.0,0.0,0.0,
32154,32922,2023-12-14 23:00:00,G9201ECB030    ,50495,20.0,0.0,2.0,
32155,32923,2023-12-14 23:00:00,G9201ECE010    ,50446,54.0,0.0,1.0,
32156,32924,2023-12-14 23:00:00,G9351ECB010    ,20409,,,,
32157,32925,2023-12-14 23:00:00,G9351ECE010    ,20406,,,,
32158,32926,2023-12-14 23:00:00,Y021720076*****,30121,,,,
32159,32927,2023-12-14 23:00:00,Y021782011*****,30496,,,,
32160,32928,2023-12-15 00:00:00,019120LC030    ,30113,13.0,0.0,1.0,
32161,32929,2023-12-15 00:00:00,019120LC050    ,20115,5.0,0.0,0.0,
32162,32930,2023-12-15 00:00:00,019120LC060    ,30116,10.0,2.0,0.0,
32163,32931,2023-12-15 00:00:00,019120LC070    ,20117,11.0,0.0,0.0,
32164,32932,2023-12-15 00:00:00,019128GA010    ,50460,29.0,0.0,1.0,
