,Unnamed: 0,KUMI_CD,LINE_CD,LINE_SUB_CD,KANRIBAN_CD,LINE_DATE,TYOKU_KBN,OFFICE_HOURS,WORKING_HOURS,LINE_START_TIME,LINE_END_TIME,LINE_STOP_HOURS,MACHINE_STOP_HOURS,HINPATU_STOP_CNT,HINPATU_STOP_TIME,HURYOU_QUANT_CNT,HURYOU_WEIGHT_CNT,TENAOSHI_CNT,HORYUU_CNT,LAST_SERIAL_NO,OPERATION_RATE,SPEC_OPERATION_RATE,OVERALL_EQUIPMENT_EFFICIENCY,TARGET_AVAILABLE_RATE,AVAILABLE_HOURS,KAKO_CNT,AVAILABLE_RATE,HURYOU_RATE,CHOKO_RATE,KANKEN_NG_RATE,SYUTUKEN_NG_RATE,DIRECT_MANHOURS,TOTAL_MANHOURS,TOTAL_TIME,DIRECT_TIME,INDIRECT_TIME,NOTES,KANRIBAN_STAFF_CD,CREATE_STAFF_CD,CREATE_TIME,UPDATE_STAFF_CD,UPDATE_TIME,FIRST_SERIAL_NO,KANSEI_SHOUNIN_STAFF,AUTHOR,PDF_NAME,HUB_CD
2907,371397,N922,MA2610,A,M04,2023-12-07,2,690,0.0,2023/12/07 22:06:58,2023/12/08 07:56:15,0,0,< NULL >,< NULL >,0,0,0,0,23Z07011714,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39820,M04,2023/12/07 08:00:53,39820,2023/12/08 07:59:24,23Z07011164,< NULL >,39820,< NULL >,IN000
2908,371398,N922,MA2610,A,M04,2023-12-08,2,690,0.0,2023/12/08 22:10:12,2023/12/09 06:38:00,0,0,< NULL >,< NULL >,0,0,0,0,23Z08011844,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,41489,M04,2023/12/08 08:00:52,41489,2023/12/09 07:39:56,23Z08010964,< NULL >,41489,< NULL >,IN000
2909,371399,N922,MA2610,A,M04,2023-12-09,2,690,0.0,2023/12/09 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/09 08:00:59,SYS_TT,2023/12/09 08:15:14,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2910,371400,N922,MA2610,A,M04,2023-12-10,1,750,0.0,2023/12/10 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/10 08:01:17,SYS_TT,2023/12/10 08:15:10,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2911,371401,N922,MA2610,A,M04,2023-12-11,1,750,0.0,2023/12/11 09:10:00,2023/12/11 20:24:53,0,0,< NULL >,< NULL >,0,0,0,0,23Z11010714,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,41489,M04,2023/12/11 08:01:24,41489,2023/12/11 20:39:10,23Z11010014,< NULL >,41489,< NULL >,IN000
2912,371402,N922,MA2610,A,M04,2023-12-12,1,750,0.0,2023/12/12 08:39:32,2023/12/12 20:17:26,0,0,< NULL >,< NULL >,0,0,0,0,23Z12011244,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,41489,M04,2023/12/12 08:00:49,41489,2023/12/12 20:07:32,23Z12010014,< NULL >,41489,< NULL >,IN000
2913,371403,N922,MA2610,A,M04,2023-12-13,1,750,0.0,2023/12/13 08:38:22,2023/12/13 17:20:00,0,0,< NULL >,< NULL >,1,0,0,0,23Z13010864,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39820,M04,2023/12/13 08:01:02,39820,2023/12/13 18:16:19,23Z13010014,< NULL >,39820,< NULL >,IN000
2914,371404,N922,MA2610,A,M04,2023-12-14,1,750,0.0,2023/12/14 08:41:33,2023/12/14 17:23:13,0,0,< NULL >,< NULL >,0,0,0,0,23Z14011024,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,41489,M04,2023/12/14 08:00:53,41489,2023/12/14 19:25:03,23Z14010014,< NULL >,41489,< NULL >,IN000
2915,371405,N922,MA2610,A,M04,2023-12-15,1,750,0.0,2023/12/15 08:39:43,2023/12/15 20:25:00,0,0,< NULL >,< NULL >,0,0,0,0,23Z15011544,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,41489,M04,2023/12/15 08:01:04,41489,2023/12/15 20:30:34,23Z15010014,< NULL >,41489,< NULL >,IN000
2916,371406,N922,MA2610,A,M04,2023-12-16,1,750,0.0,2023/12/16 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/16 08:01:12,SYS_TT,2023/12/16 08:15:14,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2917,371407,N922,MA2610,A,M04,2023-12-17,2,690,0.0,2023/12/17 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M04,2023/12/17 08:01:22,SYS_TT,2023/12/17 08:15:12,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2918,371443,NH32,AS2620,A,M01,2023-12-04,1,750,429.0,2023/12/04 08:30:00,2023/12/04 17:15:00,0,0,< NULL >,< NULL >,0,0,0,0,030563,95.38,100.0,95.38,< NULL >,0,372,95.38,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22027,M01,2023/12/04 08:03:56,22027,2023/12/05 16:10:01,024365,22027,42324,< NULL >,IN000
2919,371444,NH32,AS2620,A,M01,2023-12-05,1,750,429.0,2023/12/05 08:30:00,2023/12/05 17:15:00,0,0,< NULL >,< NULL >,0,0,0,0,043362,100.0,98.46,98.46,< NULL >,0,384,98.46,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22027,M01,2023/12/05 08:03:49,22027,2023/12/07 09:59:58,037061,22027,44524,< NULL >,IN000
2920,371445,NH32,AS2620,A,M01,2023-12-06,1,750,428.0,2023/12/06 08:30:00,2023/12/06 18:25:00,0,0,< NULL >,< NULL >,0,0,0,0,056265,99.74,99.72,99.46,< NULL >,0,387,99.46,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22027,M01,2023/12/06 08:03:37,22027,2023/12/07 10:02:41,049863,22027,44524,< NULL >,IN000
2921,371446,NH32,AS2620,A,M01,2023-12-07,1,750,429.0,2023/12/07 08:30:00,2023/12/07 17:15:00,0,0,< NULL >,< NULL >,0,0,0,0,067262,65.62,101.6,66.67,< NULL >,0,260,66.67,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22027,M01,2023/12/07 08:03:41,22027,2023/12/11 09:53:25,062765,22027,42324,< NULL >,IN000
2922,371447,NH32,AS2620,A,M01,2023-12-08,1,750,429.0,2023/12/08 08:30:00,2023/12/08 17:15:00,0,0,< NULL >,< NULL >,0,0,0,0,080165,100.0,100.0,100.0,< NULL >,0,390,100.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22027,M01,2023/12/08 08:03:48,22027,2023/12/11 09:55:43,073662,22027,42324,< NULL >,IN000
2923,371448,NH32,AS2620,A,M01,2023-12-09,1,750,0.0,2023/12/09 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/09 08:04:41,SYS_TT,2023/12/09 08:15:16,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2924,371449,NH32,AS2620,A,M01,2023-12-10,2,690,0.0,2023/12/10 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/10 08:04:50,SYS_TT,2023/12/10 08:15:11,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2925,371450,NH32,AS2620,A,M01,2023-12-11,2,690,429.0,2023/12/11 22:00:00,2023/12/12 06:45:00,0,0,< NULL >,< NULL >,0,0,0,0,099563,100.0,100.0,100.0,< NULL >,0,390,100.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22027,M01,2023/12/11 08:04:03,22027,2023/12/18 13:53:42,093162,22027,44524,< NULL >,IN000
2926,371462,NH12,AS2650,A,M01,2023-12-04,1,750,429.0,2023/12/04 08:30:00,2023/12/04 17:20:00,0,0,< NULL >,< NULL >,0,0,0,0,23M2Y00979,100.0,95.38,95.38,< NULL >,0,372,95.38,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/12/04 08:02:59,31853,2023/12/05 09:49:28,23M2U00608,31853,43099,< NULL >,IN000
2927,371463,NH12,AS2650,A,M01,2023-12-05,1,750,434.0,2023/12/05 08:30:00,2023/12/05 17:20:00,0,0,< NULL >,< NULL >,0,0,0,0,23M2Y01749,100.0,96.57,96.57,< NULL >,0,381,96.57,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39047,M01,2023/12/05 08:02:47,39047,2023/12/06 10:17:48,23M2Y01368,31853,39047,< NULL >,IN000
2928,371464,NH12,AS2650,A,M01,2023-12-06,1,750,428.0,2023/12/06 08:30:00,2023/12/06 18:30:00,0,0,< NULL >,< NULL >,0,0,0,0,23M2Y02531,100.0,99.46,99.46,< NULL >,0,387,99.46,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/12/06 08:02:30,31853,2023/12/06 18:55:28,23M2Y02156,31853,39047,< NULL >,IN000
2929,371465,NH12,AS2650,A,M01,2023-12-07,1,750,399.0,2023/12/07 08:30:00,2023/12/07 17:20:00,0,0,< NULL >,< NULL >,0,0,0,0,23M2U03185,100.0,71.68,71.68,< NULL >,0,260,71.68,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/12/07 08:02:39,31853,2023/12/11 08:19:50,23M2U02923,31853,39047,< NULL >,IN000
2930,371466,NH12,AS2650,A,M01,2023-12-08,1,750,429.0,2023/12/08 08:30:00,2023/12/08 17:20:00,0,0,< NULL >,< NULL >,0,0,0,0,23M2U03957,100.0,99.23,99.23,< NULL >,0,387,99.23,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45037,M01,2023/12/08 08:02:44,45037,2023/12/08 18:21:40,23M2U03187,22027,45037,< NULL >,IN000
2931,371467,NH12,AS2650,A,M01,2023-12-09,1,750,0.0,2023/12/09 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/09 08:03:21,SYS_TT,2023/12/09 08:15:06,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2932,371468,NH12,AS2650,A,M01,2023-12-10,2,690,0.0,2023/12/10 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/10 08:03:32,SYS_TT,2023/12/10 08:15:03,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2933,371469,NH12,AS2650,A,M01,2023-12-11,2,690,429.0,2023/12/11 22:00:00,2023/12/12 06:50:00,0,0,< NULL >,< NULL >,0,0,0,0,23M2Y05120,100.0,100.0,100.0,< NULL >,0,390,100.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/12/11 08:03:04,31853,2023/12/12 08:20:25,23M2U04731,31853,43099,< NULL >,IN000
2934,371470,NH12,AS2650,A,M01,2023-12-12,2,690,429.0,2023/12/12 22:00:00,2023/12/13 06:50:00,0,0,< NULL >,< NULL >,0,0,0,0,23M2U05904,100.0,100.0,100.0,< NULL >,0,390,100.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/12/12 08:02:52,31853,2023/12/13 12:25:41,23M2Y05516,31853,43099,< NULL >,IN000
2935,371471,NH12,AS2650,A,M01,2023-12-13,2,690,429.0,2023/12/13 22:00:00,2023/12/14 06:50:00,0,0,< NULL >,< NULL >,0,0,0,0,23M2Y06631,100.0,100.0,100.0,< NULL >,0,390,100.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/12/13 08:02:50,31853,2023/12/15 13:01:18,23M2Y06237,31853,39047,< NULL >,IN000
2936,371472,NH12,AS2650,A,M01,2023-12-14,2,690,429.0,2023/12/14 22:00:00,2023/12/15 06:50:00,0,0,< NULL >,< NULL >,0,0,0,0,23M2Y07409,100.0,100.0,100.0,< NULL >,0,390,100.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/12/14 08:02:47,31853,2023/12/15 13:02:47,23M2U07019,31853,43099,< NULL >,IN000
2937,371473,NH12,AS2650,A,M01,2023-12-15,2,690,429.0,2023/12/15 22:00:00,2023/12/16 06:50:00,0,0,< NULL >,< NULL >,0,0,0,0,23M2Y08186,100.0,100.0,100.0,< NULL >,0,390,100.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/12/15 08:02:53,31853,2023/12/18 09:55:47,23M2U07801,31853,39047,< NULL >,IN000
2938,371474,NH12,AS2650,A,M01,2023-12-16,2,690,0.0,2023/12/16 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:03:27,SYS_TT,2023/12/16 08:15:04,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2939,371475,NH12,AS2650,A,M01,2023-12-17,1,750,0.0,2023/12/17 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:03:29,SYS_TT,2023/12/17 08:15:05,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2940,371486,NJ13,AS2410,A,M01,2023-12-04,2,690,483.0,2023/12/04 22:00:00,2023/12/05 07:55:00,0,0,< NULL >,< NULL >,0,1,0,0,2311300312,100.0,100.16,100.16,< NULL >,0,129,100.16,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29818,M01,2023/12/04 08:04:53,29818,2023/12/05 08:11:31,2311280044,29818,43195,< NULL >,IN000
2941,371487,NJ13,AS2410,A,M01,2023-12-05,2,690,414.0,2023/12/05 22:00:00,2023/12/06 06:30:00,0,0,< NULL >,< NULL >,0,1,0,0,2311300145,100.0,99.64,99.64,< NULL >,0,110,99.64,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,24270,M01,2023/12/05 08:04:44,24270,2023/12/06 18:40:20,2311300201,24270,41774,< NULL >,IN000
2942,371488,NJ13,AS2410,A,M01,2023-12-06,2,690,414.0,2023/12/06 22:00:00,2023/12/07 06:30:00,0,0,< NULL >,< NULL >,0,1,0,0,2311290388,100.0,99.64,99.64,< NULL >,0,110,99.64,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,41446,M01,2023/12/06 08:04:30,41446,2023/12/07 15:36:47,2311290081,24270,41774,< NULL >,IN000
2943,371489,NJ13,AS2410,A,M01,2023-12-07,2,690,414.0,2023/12/07 22:00:00,2023/12/08 06:30:00,0,0,< NULL >,< NULL >,0,0,0,0,2312050414,100.0,99.64,99.64,< NULL >,0,110,99.64,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29818,M01,2023/12/07 08:04:31,29818,2023/12/08 07:51:07,2311290259,29818,43195,< NULL >,IN000
2944,371490,NJ13,AS2410,A,M01,2023-12-08,2,690,414.0,2023/12/08 22:00:00,2023/12/09 06:30:00,0,0,< NULL >,< NULL >,0,0,0,0,2312050143,100.0,99.64,99.64,< NULL >,0,110,99.64,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29818,M01,2023/12/08 08:04:48,29818,2023/12/09 07:43:39,2312050428,29818,43195,< NULL >,IN000
2945,371491,NJ13,AS2410,A,M01,2023-12-09,2,690,0.0,2023/12/09 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/09 08:05:52,SYS_TT,2023/12/09 08:15:19,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2946,371492,NJ13,AS2410,A,M01,2023-12-10,1,750,0.0,2023/12/10 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/10 08:06:00,SYS_TT,2023/12/10 08:15:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2947,371493,NJ13,AS2410,A,M01,2023-12-11,1,750,414.0,2023/12/11 08:30:00,2023/12/11 17:00:00,0,0,< NULL >,< NULL >,0,1,0,0,2312050015,100.0,99.64,99.64,< NULL >,0,110,99.64,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29818,M01,2023/12/11 08:04:56,29818,2023/12/11 19:07:06,2312050142,29818,43195,< NULL >,IN000
2948,371494,NJ13,AS2410,A,M01,2023-12-12,1,750,414.0,2023/12/12 08:30:00,2023/12/12 17:00:00,0,0,< NULL >,< NULL >,0,0,0,0,2312010268,100.0,99.64,99.64,< NULL >,0,110,99.64,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43195,M01,2023/12/12 08:04:49,43195,2023/12/12 17:35:43,2312010381,29818,43195,< NULL >,IN000
2949,371495,NJ13,AS2410,A,M01,2023-12-13,1,750,355.0,2023/12/13 08:30:00,2023/12/13 17:00:00,0,0,< NULL >,< NULL >,0,1,0,0,2312070491,100.0,100.35,100.35,< NULL >,0,95,100.35,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43195,M01,2023/12/13 08:04:42,43195,2023/12/13 18:17:04,2312110090,29818,43195,< NULL >,IN000
2950,371496,NJ13,AS2410,A,M01,2023-12-14,1,750,375.0,2023/12/14 08:30:00,2023/12/14 17:00:00,0,0,< NULL >,< NULL >,0,0,0,0,2312070085,100.0,100.0,100.0,< NULL >,0,100,100.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43195,M01,2023/12/14 08:04:45,43195,2023/12/14 16:59:03,2312070307,29818,43195,< NULL >,IN000
2951,371497,NJ13,AS2410,A,M01,2023-12-15,1,750,375.0,2023/12/15 08:30:00,2023/12/15 17:00:00,0,0,< NULL >,< NULL >,0,1,0,0,2312110424,100.0,100.0,100.0,< NULL >,0,100,100.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29818,M01,2023/12/15 08:04:47,29818,2023/12/15 17:14:12,2312070014,29818,43195,< NULL >,IN000
2952,371498,NJ13,AS2410,A,M01,2023-12-16,1,750,0.0,2023/12/16 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:05:58,SYS_TT,2023/12/16 08:15:18,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2953,371499,NJ13,AS2410,A,M01,2023-12-17,2,690,0.0,2023/12/17 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:05:52,SYS_TT,2023/12/17 08:15:17,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2954,371513,N111,MA2420,A,M01,2023-12-04,1,750,501.5,2023/12/04 08:30:00,2023/12/04 18:01:30,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,96.21,102.28,98.4,< NULL >,0,940,98.4,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22540,M01,2023/12/04 08:00:17,22540,2023/12/06 11:40:22,< NULL >,22540,38731,< NULL >,IN000
2955,371514,N111,MA2420,A,M01,2023-12-05,1,750,578.33,2023/12/05 08:30:00,2023/12/05 19:08:20,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,96.82,103.14,99.86,< NULL >,0,1100,99.86,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22540,M01,2023/12/05 08:00:18,22540,2023/12/06 11:43:58,< NULL >,22540,38731,< NULL >,IN000
2956,371526,NJ11,AS2320,A,M01,2023-12-04,1,750,404.0,2023/12/04 08:30:00,2023/12/04 17:20:00,0,0,< NULL >,< NULL >,0,4,0,0,S12022311170400,94.58,100.32,94.88,< NULL >,0,125,94.88,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29818,M01,2023/12/04 08:04:53,29818,2023/12/05 08:10:56,S12022311230150,29818,31874,< NULL >,IN000
2957,371528,NJ11,AS2320,A,M01,2023-12-05,1,750,404.0,2023/12/05 08:30:00,2023/12/05 17:20:00,0,0,< NULL >,< NULL >,0,3,0,0,S12022311240433,97.77,102.48,100.2,< NULL >,0,132,100.2,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,42982,M01,2023/12/05 08:04:43,42982,2023/12/05 19:00:25,S12022311170468,29818,42982,< NULL >,IN000
2958,371530,NJ11,AS2320,A,M01,2023-12-06,1,750,404.0,2023/12/06 08:30:00,2023/12/06 18:30:00,0,0,< NULL >,< NULL >,0,4,0,0,S12022311240229,96.83,103.48,100.2,< NULL >,0,132,100.2,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,24270,M01,2023/12/06 08:04:30,24270,2023/12/06 18:35:46,S12022311240431,24270,31874,< NULL >,IN000
2959,371532,NJ11,AS2320,A,M01,2023-12-07,1,750,404.0,2023/12/07 08:30:00,2023/12/07 17:20:00,0,0,< NULL >,< NULL >,0,4,0,0,S12022311270378,97.25,99.91,97.16,< NULL >,0,128,97.16,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,24270,M01,2023/12/07 08:04:31,24270,2023/12/07 19:57:25,S12022311240228,24270,43954,< NULL >,IN000
2960,371534,NJ11,AS2320,A,M01,2023-12-08,1,750,404.0,2023/12/08 08:30:00,2023/12/08 17:20:00,0,0,< NULL >,< NULL >,0,4,0,0,S12022311270074,97.77,100.15,97.92,< NULL >,0,129,97.92,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,24270,M01,2023/12/08 08:04:47,24270,2023/12/08 19:08:10,S12022311270369,24270,31855,< NULL >,IN000
2961,371536,NJ11,AS2320,A,M01,2023-12-09,1,750,0.0,2023/12/09 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/09 08:05:52,SYS_TT,2023/12/09 08:15:19,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2962,371538,NJ11,AS2320,A,M01,2023-12-10,1,750,0.0,2023/12/10 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/10 08:06:00,SYS_TT,2023/12/10 08:15:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
2963,371540,NJ11,AS2320,A,M01,2023-12-11,1,750,404.0,2023/12/11 08:30:00,2023/12/11 17:20:00,0,0,< NULL >,< NULL >,0,3,0,0,S12022312040102,97.77,100.15,97.92,< NULL >,0,129,97.92,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29818,M01,2023/12/11 08:04:55,29818,2023/12/11 19:06:48,S12022311240051,29818,40517,< NULL >,IN000
2964,371542,NJ11,AS2320,A,M01,2023-12-12,1,750,434.0,2023/12/12 08:30:00,2023/12/12 18:30:00,0,0,< NULL >,< NULL >,0,3,0,0,S12022311020260,97.93,101.74,99.63,< NULL >,0,141,99.63,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31874,M01,2023/12/12 08:04:49,31874,2023/12/12 18:29:08,S12032312040100,29818,31874,< NULL >,IN000
2965,371544,NJ11,AS2320,A,M01,2023-12-13,1,750,404.0,2023/12/13 08:30:00,2023/12/13 17:20:00,0,0,< NULL >,< NULL >,0,4,0,0,S12022312040165,96.83,100.34,97.16,< NULL >,0,128,97.16,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29818,M01,2023/12/13 08:04:42,29818,2023/12/13 17:23:42,S12022311020262,29818,31874,< NULL >,IN000
2966,371546,NJ11,AS2320,A,M01,2023-12-14,1,750,375.0,2023/12/14 08:30:00,2023/12/14 17:20:00,0,0,< NULL >,< NULL >,0,3,0,0,S12022312080188,97.6,101.38,98.95,< NULL >,0,121,98.95,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29818,M01,2023/12/14 08:04:44,29818,2023/12/14 16:49:55,S12022312040336,29818,42982,< NULL >,IN000
2967,371548,N111,MA2420,A,M01,2023-12-06,1,750,477.0,2023/12/06 08:30:00,2023/12/06 18:37:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,99.16,99.89,99.06,< NULL >,0,900,99.06,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22540,M01,2023/12/06 08:00:16,22540,2023/12/07 07:40:07,< NULL >,22540,46696,< NULL >,IN000
2968,371549,N111,MA2420,A,M01,2023-12-07,1,750,690.0,2023/12/07 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,98.32,82.73,81.34,< NULL >,0,1069,81.34,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22540,M01,2023/12/07 08:00:19,22540,2023/12/08 11:01:14,< NULL >,22540,< NULL >,< NULL >,IN000
